Player,Team,"Year
Signed",Years,,Value,APY,Guaranteed,,"APY as % Of
Cap At Signing",,"Inflated
Value","Inflated
APY","Inflated
Guaranteed"
Lew Nichols III,Eagles,2024,2,,"$1,755,000","$877,500",$0,,0.3%,,"$1,755,000","$877,500",$0
Gerrid Doaks,Texans,2024,2,,"$1,755,000","$877,500",$0,,0.3%,,"$1,755,000","$877,500",$0
Tyler Badie,Broncos,2024,2,,"$1,755,000","$877,500",$0,,0.3%,,"$1,755,000","$877,500",$0
De'Angelo Henderson,Vikings,2019,1,,"$645,000","$645,000",$0,,0.3%,,"$875,308","$875,308",$0
Mack Brown,Raiders,2019,1,,"$645,000","$645,000",$0,,0.3%,,"$875,308","$875,308",$0
Brandon Wilds,SF/ARI,2019,1,,"$645,000","$645,000",$0,,0.3%,,"$875,308","$875,308",$0
D.J. Foster,Cardinals,2019,1,,"$645,000","$645,000",$0,,0.3%,,"$875,308","$875,308",$0
Elijhaa Penny,Giants,2019,1,,"$645,000","$645,000",$0,,0.3%,,"$875,308","$875,308",$0
Matt Dayes,Saints,2019,1,,"$645,000","$645,000",$0,,0.3%,,"$875,308","$875,308",$0
De'Angelo Henderson,Jets,2019,1,,"$645,000","$645,000",$0,,0.3%,,"$875,308","$875,308",$0
C.J. Ham,Vikings,2019,1,,"$645,000","$645,000",$0,,0.3%,,"$875,308","$875,308",$0
Troymaine Pope,Chargers,2019,1,,"$645,000","$645,000",$0,,0.3%,,"$875,308","$875,308",$0
Brandon Wilds,49ers,2019,1,,"$645,000","$645,000",$0,,0.3%,,"$875,308","$875,308",$0
Elijah McGuire,Browns,2019,1,,"$645,000","$645,000",$0,,0.3%,,"$875,308","$875,308",$0
Pierre Thomas,Saints,2007,3,,"$1,120,000","$373,333","$5,000",,0.3%,,"$2,624,294","$874,764","$11,716"
Tony Brooks-James,Vikings,2020,1,,"$675,000","$675,000",$0,,0.3%,,"$869,803","$869,803",$0
Wes Hills,Lions,2020,1,,"$675,000","$675,000",$0,,0.3%,,"$869,803","$869,803",$0
Dare Ogunbowale,Jaguars,2020,1,,"$675,000","$675,000",$0,,0.3%,,"$869,803","$869,803",$0
Craig Reynolds,Falcons,2020,1,,"$675,000","$675,000",$0,,0.3%,,"$869,803","$869,803",$0
BJ Emmons,Texans,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$864,827","$864,827",$0
Spencer Brown,Panthers,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$864,827","$864,827",$0
Sandro Platzgummer,Giants,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$864,827","$864,827",$0
Asim Rose,LAR/MIN,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$864,827","$864,827",$0
Max Borghi,Steelers,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$864,827","$864,827",$0
Pooka Williams Jr.,Bengals,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$864,827","$864,827",$0
Elijah Holyfield,Bengals,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$864,827","$864,827",$0
Brenden Knox,Chiefs,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$864,827","$864,827",$0
Javian Hawkins,Rams,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$864,827","$864,827",$0
Darius Bradwell,Panthers,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$864,827","$864,827",$0
Darius Anderson,Texans,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$864,827","$864,827",$0
Max Borghi,Broncos,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$864,827","$864,827",$0
Master Teague,Steelers,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$864,827","$864,827",$0
Matthew Colburn,Jaguars,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$864,827","$864,827",$0
Ronnie Rivers,Seahawks,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$864,827","$864,827",$0
Caleb Huntley,Falcons,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$864,827","$864,827",$0
Stevie Scott III,Broncos,2022,1,,"$705,000","$705,000",$0,,0.3%,,"$864,827","$864,827",$0
Darius Jackson,Cowboys,2018,2,,"$1,200,000","$600,000",$0,,0.3%,,"$1,729,571","$864,786",$0
Taquan Mizzell,Bears,2018,2,,"$1,200,000","$600,000",$0,,0.3%,,"$1,729,571","$864,786",$0
Brandon Wilds,Jaguars,2018,2,,"$1,200,000","$600,000",$0,,0.3%,,"$1,729,571","$864,786",$0
Darius Jackson,Packers,2018,2,,"$1,200,000","$600,000",$0,,0.3%,,"$1,729,571","$864,786",$0
Tion Green,Colts,2018,2,,"$1,200,000","$600,000",$0,,0.3%,,"$1,729,571","$864,786",$0
Jeremy McNichols,Colts,2018,2,,"$1,200,000","$600,000",$0,,0.3%,,"$1,729,571","$864,786",$0
Troymaine Pope,HOU/LAC,2018,2,,"$1,200,000","$600,000",$0,,0.3%,,"$1,729,571","$864,786",$0
Matt Dayes,49ers,2018,1,,"$1,200,000","$600,000",$0,,0.3%,,"$1,729,571","$864,786",$0
Trey Edmunds,Steelers,2018,2,,"$1,200,000","$600,000",$0,,0.3%,,"$1,729,571","$864,786",$0
Tion Green,Colts,2018,2,,"$1,200,000","$600,000",$0,,0.3%,,"$1,729,571","$864,786",$0
Brian Hill,Falcons,2018,2,,"$1,200,000","$600,000",$0,,0.3%,,"$1,729,571","$864,786",$0
Raheem Mostert,Browns,2016,1,,"$525,000","$525,000",$0,,0.3%,,"$863,560","$863,560",$0
Marion Grice,Cardinals,2016,1,,"$525,000","$525,000",$0,,0.3%,,"$863,560","$863,560",$0
Matthew Tucker,Jets,2016,1,,"$525,000","$525,000",$0,,0.3%,,"$863,560","$863,560",$0
Vick Ballard,Saints,2016,1,,"$525,000","$525,000",$0,,0.3%,,"$863,560","$863,560",$0
Deveron Carr,Chiefs,2016,1,,"$525,000","$525,000",$0,,0.3%,,"$863,560","$863,560",$0
Raheem Mostert,Bears,2016,1,,"$525,000","$525,000",$0,,0.3%,,"$863,560","$863,560",$0
Terrence Magee,Seahawks,2016,1,,"$525,000","$525,000",$0,,0.3%,,"$863,560","$863,560",$0
Justin Davis,Rams,2017,3,,"$1,680,000","$560,000","$15,000",,0.3%,,"$2,569,293","$856,431","$22,940"
Lache Seastrunk,Cowboys,2015,2,,"$960,000","$480,000",$0,,0.3%,,"$1,711,223","$855,611",$0
John Crockett,Packers,2015,2,,"$960,000","$480,000",$0,,0.3%,,"$1,711,223","$855,611",$0
Nikita Whitlock,Giants,2015,2,,"$960,000","$480,000",$0,,0.3%,,"$1,711,223","$855,611",$0
Onterio McCalebb,Bengals,2015,2,,"$960,000","$480,000",$0,,0.3%,,"$1,711,223","$855,611",$0
Toben Opurum,Broncos,2015,2,,"$960,000","$480,000",$0,,0.3%,,"$1,711,223","$855,611",$0
Lache Seastrunk,Titans,2015,,,"$960,000","$480,000",$0,,0.3%,,"$1,711,223","$855,611",$0
Rod Smith,Cowboys,2015,2,,"$960,000","$480,000",$0,,0.3%,,"$1,711,223","$855,611",$0
Willie Parker,Steelers,2004,2,,"$539,000","$269,500","$4,000",,0.3%,,"$1,708,329","$854,165","$12,678"
Jahad Thomas,Cowboys,2017,3,,"$1,675,000","$558,333","$10,000",,0.3%,,"$2,561,647","$853,882","$15,293"
Corey Clement,Eagles,2017,3,,"$1,675,000","$558,333","$35,000",,0.3%,,"$2,561,647","$853,882","$53,527"
BenJarvus Green-Ellis,Patriots,2008,3,,"$1,162,500","$387,500","$12,500",,0.3%,,"$2,559,504","$853,168","$27,522"
Taquan Mizzell,BAL/CHI,2017,3,,"$1,673,000","$557,667","$8,000",,0.3%,,"$2,558,588","$852,863","$12,235"
Joel Bouagnon,Bears,2017,3,,"$1,672,500","$557,500","$7,500",,0.3%,,"$2,557,823","$852,608","$11,470"
Aaron Shampklin,Chargers,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$852,091","$852,091",$0
Xazavian Valladay,Steelers,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$852,091","$852,091",$0
CJ Marable,Patriots,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$852,091","$852,091",$0
BJ Baylor,Falcons,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$852,091","$852,091",$0
Greg Bell,Steelers,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$852,091","$852,091",$0
Aaron Shampklin,Colts,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$852,091","$852,091",$0
Master Teague,Steelers,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$852,091","$852,091",$0
Darius Hagans,Steelers,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$852,091","$852,091",$0
Jerrion Ealy,Chiefs,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$852,091","$852,091",$0
Abram Smith,Vikings,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$852,091","$852,091",$0
Tyler Goodson,Packers,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$852,091","$852,091",$0
John Lovett,Steelers,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$852,091","$852,091",$0
Tyreik McAllister,Broncos,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$852,091","$852,091",$0
Stevie Scott III,Cardinals,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$852,091","$852,091",$0
Jordan Mims,Saints,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$852,091","$852,091",$0
SaRodorick Thompson,Seahawks,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$852,091","$852,091",$0
Stevie Scott III,Cardinals,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$852,091","$852,091",$0
Jashaun Corbin,Giants,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$852,091","$852,091",$0
Spencer Brown,Panthers,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$852,091","$852,091",$0
Wayne Taulapapa,Seahawks,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$852,091","$852,091",$0
Kennedy Brooks,Eagles,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$852,091","$852,091",$0
Bryant Koback,Seahawks,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$852,091","$852,091",$0
Emanuel Wilson,Packers,2023,1,,"$750,000","$750,000",$0,,0.3%,,"$852,091","$852,091",$0
Tion Green,Lions,2017,3,,"$1,670,000","$556,667","$10,000",,0.3%,,"$2,554,000","$851,334","$15,293"
Matt Breida,49ers,2017,3,,"$1,670,000","$556,667","$30,000",,0.3%,,"$2,554,000","$851,334","$45,880"
Shane Smith,Giants,2017,3,,"$1,670,000","$556,667","$10,000",,0.3%,,"$2,554,000","$851,334","$15,293"
I'Tavius Mathers,Jaguars,2017,3,,"$1,670,000","$556,667","$10,000",,0.3%,,"$2,554,000","$851,334","$15,293"
Austin Ekeler,Chargers,2017,3,,"$1,670,000","$556,667","$5,000",,0.3%,,"$2,554,000","$851,334","$7,647"
Paul Magloire,Buccaneers,2017,3,,"$1,670,000","$556,666","$5,000",,0.3%,,"$2,554,000","$851,332","$7,647"
Darius Jackson,Cardinals,2020,1,,"$660,000","$660,000",$0,,0.3%,,"$850,474","$850,474",$0
Elijah McGuire,Chiefs,2020,1,,"$660,000","$660,000",$0,,0.3%,,"$850,474","$850,474",$0
Taquan Mizzell,Saints,2020,1,,"$660,000","$660,000",$0,,0.3%,,"$850,474","$850,474",$0
Darius Jackson,Colts,2020,1,,"$660,000","$660,000",$0,,0.3%,,"$850,474","$850,474",$0
Dalton Crossan,Colts,2017,3,,"$1,668,000","$556,000","$3,000",,0.3%,,"$2,550,941","$850,314","$4,588"
Brandon Radcliff,Colts,2017,3,,"$1,667,500","$555,833","$2,500",,0.3%,,"$2,550,177","$850,058","$3,823"
Stanley Williams,CIN/DEN,2017,3,,"$1,667,500","$555,833","$2,500",,0.3%,,"$2,550,177","$850,058","$3,823"
Lenard Tillery,Rams,2017,3,,"$1,667,500","$555,833","$2,500",,0.3%,,"$2,550,177","$850,058","$3,823"
Danny Woodhead,Jets,2008,3,,"$1,157,000","$385,667","$2,000",,0.3%,,"$2,547,395","$849,132","$4,403"
Khalid Abdullah,Giants,2017,3,,"$1,665,000","$555,000",$0,,0.3%,,"$2,546,353","$848,784",$0
Rushel Shell,Steelers,2017,3,,"$1,665,000","$555,000",$0,,0.3%,,"$2,546,353","$848,784",$0
Devine Redding,Chiefs,2017,3,,"$1,665,000","$555,000",$0,,0.3%,,"$2,546,353","$848,784",$0
Dare Ogunbowale,Texans,2017,3,,"$1,665,000","$555,000",$0,,0.3%,,"$2,546,353","$848,784",$0
William Stanback,Packers,2017,3,,"$1,665,000","$555,000",$0,,0.3%,,"$2,546,353","$848,784",$0
Quayvon Hicks,Buccaneers,2017,3,,"$1,665,000","$555,000",$0,,0.3%,,"$2,546,353","$848,784",$0
Daryl Virgies,Giants,2017,3,,"$1,665,000","$555,000",$0,,0.3%,,"$2,546,353","$848,784",$0
Jacob Huesman,Giants,2017,3,,"$1,665,000","$555,000",$0,,0.3%,,"$2,546,353","$848,784",$0
Blake Sims,Buccaneers,2017,3,,"$1,665,000","$555,000",$0,,0.3%,,"$2,546,353","$848,784",$0
Darius Victor,Saints,2017,3,,"$1,665,000","$555,000",$0,,0.3%,,"$2,546,353","$848,784",$0
De'Veon Smith,Dolphins,2017,3,,"$1,665,000","$555,000",$0,,0.3%,,"$2,546,353","$848,784",$0
LeShun Daniels,Commanders,2017,3,,"$1,665,000","$555,000",$0,,0.3%,,"$2,546,353","$848,784",$0
LeShun Daniels,Patriots,2017,3,,"$1,665,000","$555,000","$5,000",,0.3%,,"$2,546,353","$848,784","$7,647"
Jordan Johnson,Bills,2017,3,,"$1,665,000","$555,000",$0,,0.3%,,"$2,546,353","$848,784",$0
James Summers,Cardinals,2017,3,,"$1,665,000","$555,000","$1,000",,0.3%,,"$2,546,353","$848,784","$1,529"
Jarveon Williams,Bengals,2017,3,,"$1,665,000","$555,000",$0,,0.3%,,"$2,546,353","$848,784",$0
Josh Rounds,Bears,2017,3,,"$1,665,000","$555,000",$0,,0.3%,,"$2,546,353","$848,784",$0
Akeem Judd,Titans,2017,3,,"$1,665,000","$555,000",$0,,0.3%,,"$2,546,353","$848,784",$0
Kalif Phillips,Packers,2017,3,,"$1,665,000","$555,000",$0,,0.3%,,"$2,546,353","$848,784",$0
Jarveon Williams,Bengals,2017,2,,"$1,020,000","$555,000",$0,,0.3%,,"$1,559,928","$848,784",$0
Terrell Newby,Vikings,2017,3,,"$1,665,000","$555,000","$2,500",,0.3%,,"$2,546,353","$848,784","$3,823"
Tim Cook,Jaguars,2017,3,,"$1,665,000","$555,000",$0,,0.3%,,"$2,546,353","$848,784",$0
Jason Wright,Falcons,2004,2,,"$535,000","$267,500",$0,,0.3%,,"$1,695,652","$847,826",$0
Malcolm Brown,Rams,2015,3,,"$1,425,000","$475,000",$0,,0.3%,,"$2,540,096","$846,699",$0
BenJarvus Green-Ellis,Patriots,2008,3,,"$1,150,000","$383,333",$0,,0.3%,,"$2,531,983","$843,994",$0
Russ Hansbrough,Chargers,2017,2,,"$1,095,000","$547,500",$0,,0.3%,,"$1,674,629","$837,314",$0
Tra Carson,Lions,2019,2,,"$1,230,000","$615,000",$0,,0.3%,,"$1,669,192","$834,596",$0
Josh Adams,Jets,2019,2,,"$1,230,000","$615,000",$0,,0.3%,,"$1,669,192","$834,596",$0
Dalyn Dawkins,Titans,2019,2,,"$1,230,000","$615,000",$0,,0.3%,,"$1,669,192","$834,596",$0
Boston Scott,Eagles,2019,2,,"$1,230,000","$615,000",$0,,0.3%,,"$1,669,192","$834,596",$0
Roc Thomas,Jaguars,2019,2,,"$1,230,000","$615,000",$0,,0.3%,,"$1,669,192","$834,596",$0
Dalyn Dawkins,Titans,2019,2,,"$1,230,000","$615,000",$0,,0.3%,,"$1,669,192","$834,596",$0
Kenneth Farrow,Dolphins,2019,2,,"$1,230,000","$615,000",$0,,0.3%,,"$1,669,192","$834,596",$0
Devante Mays,Browns,2019,2,,"$1,230,000","$615,000",$0,,0.3%,,"$1,669,192","$834,596",$0
Tra Carson,Packers,2019,2,,"$1,230,000","$615,000",$0,,0.3%,,"$1,669,192","$834,596",$0
Russ Hansbrough,Commanders,2019,2,,"$1,230,000","$615,000",$0,,0.3%,,"$1,669,192","$834,596",$0
Roc Thomas,Vikings,2019,2,,"$1,230,000","$615,000",$0,,0.3%,,"$1,669,192","$834,596",$0
De'Lance Turner,Dolphins,2019,2,,"$1,230,000","$615,000",$0,,0.3%,,"$1,669,192","$834,596",$0
Dalyn Dawkins,Titans,2019,2,,"$1,230,000","$615,000",$0,,0.3%,,"$1,669,192","$834,596",$0
Josh Adams,Eagles,2018,3,,"$1,735,000","$578,333","$55,000",,0.3%,,"$2,500,672","$833,557","$79,272"
Ryan Nall,Bears,2018,3,,"$1,730,000","$576,667","$20,000",,0.3%,,"$2,493,465","$831,155","$28,826"
Ralph Webb,Patriots,2018,3,,"$1,730,000","$576,667","$70,000",,0.3%,,"$2,493,465","$831,155","$100,892"
Darrel Williams,Chiefs,2018,3,,"$1,725,000","$575,000","$45,000",,0.3%,,"$2,486,258","$828,753","$64,859"
Phillip Lindsay,Broncos,2018,3,,"$1,725,000","$575,000","$15,000",,0.3%,,"$2,486,258","$828,753","$21,620"
Martez Carter,Commanders,2018,3,,"$1,720,000","$573,333","$10,000",,0.3%,,"$2,479,052","$826,350","$14,413"
Roc Thomas,Vikings,2018,3,,"$1,720,000","$573,333",$0,,0.3%,,"$2,479,052","$826,350",$0
Jeff Wilson,49ers,2018,3,,"$1,720,000","$573,333","$10,000",,0.3%,,"$2,479,052","$826,350","$14,413"
Shaun Wilson,Buccaneers,2018,3,,"$1,720,000","$573,333","$20,000",,0.3%,,"$2,479,052","$826,350","$28,826"
Austin Sylvester,Broncos,2012,1,,"$390,000","$390,000",$0,,0.3%,,"$825,920","$825,920",$0
Lavon Coleman,Texans,2018,3,,"$1,719,000","$573,000","$24,000",,0.3%,,"$2,477,611","$825,870","$34,591"
Trey Williams,Steelers,2017,1,,"$540,000","$540,000",$0,,0.3%,,"$825,844","$825,844",$0
Alex Collins,Ravens,2017,1,,"$540,000","$540,000",$0,,0.3%,,"$825,844","$825,844",$0
Bronson Hill,Vikings,2017,1,,"$540,000","$540,000",$0,,0.3%,,"$825,844","$825,844",$0
Don Jackson,Packers,2017,1,,"$540,000","$540,000",$0,,0.3%,,"$825,844","$825,844",$0
Darrin Reaves,Chiefs,2017,1,,"$540,000","$540,000",$0,,0.3%,,"$825,844","$825,844",$0
David Cobb,Bears,2017,1,,"$540,000","$540,000",$0,,0.3%,,"$825,844","$825,844",$0
Karlos Williams,Steelers,2017,1,,"$540,000","$540,000",$0,,0.3%,,"$825,844","$825,844",$0
John Crockett,Raiders,2017,1,,"$540,000","$540,000",$0,,0.3%,,"$825,844","$825,844",$0
Buddy Howell,Dolphins,2018,3,,"$1,717,500","$572,500","$7,500",,0.3%,,"$2,475,449","$825,150","$10,810"
Quinton Flowers,Bengals,2018,3,,"$1,717,500","$572,500","$7,500",,0.3%,,"$2,475,449","$825,150","$10,810"
Mike Boone,Vikings,2018,3,,"$1,717,500","$572,500","$7,500",,0.3%,,"$2,475,449","$825,150","$10,810"
Buddy Howell,Texans,2018,3,,"$1,717,500","$572,500","$12,500",,0.3%,,"$2,475,449","$825,150","$18,016"
Terry Swanson,Texans,2018,3,,"$1,716,000","$572,000","$21,000",,0.3%,,"$2,473,287","$824,429","$30,267"
Keith Ford,Bills,2018,3,,"$1,716,000","$572,000","$6,000",,0.3%,,"$2,473,287","$824,429","$8,648"
Gus Edwards,Ravens,2018,3,,"$1,716,000","$572,000","$2,000",,0.3%,,"$2,473,287","$824,429","$2,883"
Reggie Bonnafon,Panthers,2018,3,,"$1,715,000","$571,667","$5,000",,0.3%,,"$2,471,845","$823,949","$7,207"
Ray Lawry,Bengals,2018,3,,"$1,715,000","$571,667","$5,000",,0.3%,,"$2,471,845","$823,949","$7,207"
J.D. Moore,Chiefs,2018,3,,"$1,715,000","$571,667","$5,000",,0.3%,,"$2,471,845","$823,949","$7,207"
Jarvion Franklin,Steelers,2018,3,,"$1,715,000","$571,667","$5,000",,0.3%,,"$2,471,845","$823,949","$7,207"
Mark Thompson,Ravens,2018,3,,"$1,714,500","$571,500","$4,500",,0.3%,,"$2,471,125","$823,708","$6,486"
Malik Williams,Falcons,2018,3,,"$1,714,000","$571,333","$4,000",,0.3%,,"$2,470,404","$823,468","$5,765"
De'Lance Turner,Ravens,2018,3,,"$1,714,000","$571,333","$4,000",,0.3%,,"$2,470,404","$823,468","$5,765"
Jordan Chunn,Cowboys,2018,3,,"$1,714,000","$571,333","$4,000",,0.3%,,"$2,470,404","$823,468","$5,765"
Larry Rose,Titans,2018,3,,"$1,714,000","$571,333","$4,000",,0.3%,,"$2,470,404","$823,468","$5,765"
Akrum Wadley,Titans,2018,3,,"$1,713,000","$571,000","$15,000",,0.3%,,"$2,468,963","$822,988","$21,620"
Justin Crawford,Falcons,2018,3,,"$1,712,500","$570,833","$2,500",,0.3%,,"$2,468,242","$822,747","$3,603"
Dom Williams,Jets,2016,2,,"$1,000,000","$500,000","$10,000",,0.3%,,"$1,644,877","$822,438","$16,449"
Dalyn Dawkins,Titans,2018,3,,"$1,711,800","$570,600","$19,800",,0.3%,,"$2,467,233","$822,411","$28,538"
Dontrell Hilliard,Browns,2018,3,,"$1,711,000","$570,333","$1,000",,0.3%,,"$2,466,080","$822,026","$1,441"
Detrez Newsome,Chargers,2018,3,,"$1,711,000","$570,333","$1,000",,0.3%,,"$2,466,080","$822,026","$1,441"
Ja'Quan Gardner,49ers,2018,3,,"$1,710,000","$570,000",$0,,0.3%,,"$2,464,639","$821,546",$0
James Butler,Raiders,2018,3,,"$1,710,000","$570,000",$0,,0.3%,,"$2,464,639","$821,546",$0
Keith Ford,Bills,2018,3,,"$1,710,000","$570,000",$0,,0.3%,,"$2,464,639","$821,546",$0
Justin Stockton,Seahawks,2018,3,,"$1,710,000","$570,000",$0,,0.3%,,"$2,464,639","$821,546",$0
Sherman Badie,Cardinals,2018,3,,"$1,710,000","$570,000",$0,,0.3%,,"$2,464,639","$821,546",$0
Nick Holley,Rams,2018,3,,"$1,710,000","$570,000",$0,,0.3%,,"$2,464,639","$821,546",$0
Gerald Holmes,Seahawks,2018,3,,"$1,710,000","$570,000",$0,,0.3%,,"$2,464,639","$821,546",$0
Robert Martin,Giants,2018,3,,"$1,710,000","$570,000",$0,,0.3%,,"$2,464,639","$821,546",$0
Detrez Newsome,Chargers,2018,3,,"$1,710,000","$570,000",$0,,0.3%,,"$2,464,639","$821,546",$0
Chris Warren,Raiders,2018,3,,"$1,710,000","$570,000",$0,,0.3%,,"$2,464,639","$821,546",$0
Boston Scott,Eagles,2018,3,,"$1,710,000","$570,000",$0,,0.3%,,"$2,464,639","$821,546",$0
Johnny Stanton,Vikings,2018,3,,"$1,710,000","$570,000",$0,,0.3%,,"$2,464,639","$821,546",$0
Larry Rose,Rams,2018,3,,"$1,710,000","$570,000",$0,,0.3%,,"$2,464,639","$821,546",$0
Priest Holmes,Ravens,1997,1,,"$133,000","$133,000","$2,000",,0.3%,,"$819,419","$819,419","$12,322"
Jon Hilliman,Giants,2020,2,,"$1,267,000","$633,500","$7,000",,0.3%,,"$1,632,653","$816,326","$9,020"
Joique Bell,PHI/IND,2010,3,,"$1,235,000","$411,667","$20,000",,0.3%,,"$2,445,109","$815,037","$39,597"
Peyton Barber,Buccaneers,2016,2,,"$990,000","$495,000",$0,,0.3%,,"$1,628,428","$814,214",$0
Brandon Wilds,Browns,2016,2,,"$990,000","$495,000",$0,,0.3%,,"$1,628,428","$814,214",$0
Bronson Hill,Jaguars,2016,2,,"$990,000","$495,000",$0,,0.3%,,"$1,628,428","$814,214",$0
Paul Lasike,Bears,2016,2,,"$990,000","$495,000",$0,,0.3%,,"$1,628,428","$814,214",$0
Mack Brown,Commanders,2016,2,,"$990,000","$495,000",$0,,0.3%,,"$1,628,428","$814,214",$0
Abou Toure,Colts,2016,2,,"$990,000","$495,000",$0,,0.3%,,"$1,628,428","$814,214",$0
Ross Scheuerman,Eagles,2016,2,,"$990,000","$495,000",$0,,0.3%,,"$1,628,428","$814,214",$0
James Wilder,Bills,2016,2,,"$990,000","$495,000",$0,,0.3%,,"$1,628,428","$814,214",$0
Mack Brown,Vikings,2016,2,,"$990,000","$495,000",$0,,0.3%,,"$1,628,428","$814,214",$0
Ben Malena,Cowboys,2016,2,,"$990,000","$495,000",$0,,0.3%,,"$1,628,428","$814,214",$0
Zach Laskey,Rams,2016,2,,"$990,000","$495,000",$0,,0.3%,,"$1,628,428","$814,214",$0
Brandon Wilds,Jets,2016,2,,"$990,000","$495,000",$0,,0.3%,,"$1,628,428","$814,214",$0
William Stanback,Raiders,2020,2,,"$1,260,000","$630,000","$100,000",,0.3%,,"$1,623,633","$811,816","$128,860"
Shaun Wilson,Titans,2020,2,,"$1,260,000","$630,000",$0,,0.3%,,"$1,623,633","$811,816",$0
Tra Carson,Bengals,2016,3,,"$1,470,000","$490,000",$0,,0.3%,,"$2,417,969","$805,990",$0
Brandon Burks,Jets,2016,3,,"$1,470,000","$490,000",$0,,0.3%,,"$2,417,969","$805,990",$0
Russ Hansbrough,Buccaneers,2016,3,,"$1,470,000","$490,000",$0,,0.3%,,"$2,417,969","$805,990",$0
C.J. Ham,Vikings,2016,3,,"$1,470,000","$490,000",$0,,0.3%,,"$2,417,969","$805,990",$0
Joique Bell,Bills,2010,3,,"$1,221,000","$407,000","$6,000",,0.3%,,"$2,417,391","$805,797","$11,879"
Chris Ivory,Saints,2010,3,,"$1,220,000","$406,667","$5,000",,0.3%,,"$2,415,411","$805,138","$9,899"
Elijah Holyfield,Panthers,2019,3,,"$1,775,000","$591,667","$20,000",,0.3%,,"$2,408,794","$802,932","$27,141"
Andre Brown,CAR/WAS/IND,2010,3,,"$1,215,000","$405,000",$0,,0.3%,,"$2,405,512","$801,837",$0
De'Veon Smith,Commanders,2018,1,,"$555,000","$555,000",$0,,0.3%,,"$799,927","$799,927",$0
Terrell Watson,Giants,2018,1,,"$555,000","$555,000",$0,,0.3%,,"$799,927","$799,927",$0
De'Angelo Henderson,Jets,2018,1,,"$555,000","$555,000",$0,,0.3%,,"$799,927","$799,927",$0
Terrell Watson,Chargers,2018,1,,"$555,000","$555,000",$0,,0.3%,,"$799,927","$799,927",$0
Elijhaa Penny,Cardinals,2018,1,,"$555,000","$555,000",$0,,0.3%,,"$799,927","$799,927",$0
De'Angelo Henderson,Jets,2018,1,,"$555,000","$555,000",$0,,0.3%,,"$799,927","$799,927",$0
LeShun Daniels,Packers,2018,1,,"$555,000","$555,000",$0,,0.3%,,"$799,927","$799,927",$0
John Crockett,Ravens,2018,1,,"$555,000","$555,000",$0,,0.3%,,"$799,927","$799,927",$0
Nico Evans,Eagles,2019,3,,"$1,767,000","$589,000","$12,000",,0.3%,,"$2,397,937","$799,312","$16,285"
Damarea Crockett,Texans,2019,3,,"$1,765,000","$588,333","$45,000",,0.3%,,"$2,395,223","$798,407","$61,068"
Alec Ingold,Raiders,2019,3,,"$1,765,000","$588,333","$10,000",,0.3%,,"$2,395,223","$798,407","$13,571"
Xavier Turner,Cardinals,2019,3,,"$1,765,000","$588,333","$10,000",,0.3%,,"$2,395,223","$798,407","$13,571"
Patrick Laird,Dolphins,2019,3,,"$1,764,000","$588,000","$20,000",,0.3%,,"$2,393,866","$797,955","$27,141"
Bruce Anderson,Buccaneers,2019,3,,"$1,762,500","$587,500","$7,500",,0.3%,,"$2,391,830","$797,277","$10,178"
Nick Brossette,Patriots,2019,3,,"$1,762,500","$587,500","$37,500",,0.3%,,"$2,391,830","$797,277","$50,890"
