Player,Team,"Year
Signed",Years,,Value,APY,Guaranteed,,"APY as % Of
Cap At Signing",,"Inflated
Value","Inflated
APY","Inflated
Guaranteed"
Delanie Walker,49ers,2006,4,,"$1,712,000","$428,000","$107,100",,0.4%,,"$4,286,714","$1,071,678","$268,170"
Brent Celek,Eagles,2007,4,,"$1,827,180","$456,795","$162,180",,0.4%,,"$4,281,301","$1,070,325","$380,007"
Malcolm Johnson,Browns,2015,4,,"$2,399,452","$599,863","$119,452",,0.4%,,"$4,277,080","$1,069,270","$212,926"
Randall Telfer,KC/CLE/IND,2015,4,,"$2,397,536","$599,384","$117,536",,0.4%,,"$4,273,665","$1,068,416","$209,511"
Colin Thompson,Vikings,2023,1,,"$940,000","$940,000",$0,,0.4%,,"$1,067,954","$1,067,954",$0
Stephen Carlson,Bears,2023,1,,"$940,000","$940,000",$0,,0.4%,,"$1,067,954","$1,067,954",$0
Parker Hesse,Falcons,2023,1,,"$940,000","$940,000",$0,,0.4%,,"$1,067,954","$1,067,954",$0
Stephen Sullivan,Panthers,2023,1,,"$940,000","$940,000",$0,,0.4%,,"$1,067,954","$1,067,954",$0
Miller Forristall,NO/CLE,2023,1,,"$940,000","$940,000",$0,,0.4%,,"$1,067,954","$1,067,954",$0
Jody Fortson,Chiefs,2023,1,,"$940,000","$940,000",$0,,0.4%,,"$1,067,954","$1,067,954",$0
Troy Fumagalli,49ers,2023,1,,"$940,000","$940,000",$0,,0.4%,,"$1,067,954","$1,067,954",$0
Dominique Dafney,Buccaneers,2023,1,,"$940,000","$940,000",$0,,0.4%,,"$1,067,954","$1,067,954",$0
Tyree Jackson,Eagles,2023,1,,"$940,000","$940,000",$0,,0.4%,,"$1,067,954","$1,067,954",$0
Jared Pinkney,Bears,2023,1,,"$940,000","$940,000",$0,,0.4%,,"$1,067,954","$1,067,954",$0
Shane Zylstra,Lions,2023,1,,"$940,000","$940,000",$0,,0.4%,,"$1,067,954","$1,067,954",$0
Brock Wright,Lions,2023,1,,"$940,000","$940,000",$0,,0.4%,,"$1,067,954","$1,067,954",$0
A.J. Derby,DEN/MIA,2015,4,,"$2,392,052","$598,013","$112,052",,0.4%,,"$4,263,889","$1,065,972","$199,735"
Darren Waller,Ravens,2015,4,,"$2,386,096","$596,524","$111,096",,0.4%,,"$4,253,273","$1,063,318","$198,031"
Ross Travis,Jets,2020,1,,"$825,000","$825,000",$0,,0.4%,,"$1,063,093","$1,063,093",$0
Alex Ellis,Patriots,2020,1,,"$825,000","$825,000",$0,,0.4%,,"$1,063,093","$1,063,093",$0
Ricky Seals-Jones,Chiefs,2020,1,,"$825,000","$825,000",$0,,0.4%,,"$1,063,093","$1,063,093",$0
Jerell Adams,Ravens,2020,1,,"$825,000","$825,000",$0,,0.4%,,"$1,063,093","$1,063,093",$0
Eric Saubert,Jaguars,2020,1,,"$825,000","$825,000",$0,,0.4%,,"$1,063,093","$1,063,093",$0
Trey Edmunds,Steelers,2020,1,,"$825,000","$825,000",$0,,0.4%,,"$1,063,093","$1,063,093",$0
Emil Igwenagu,Colts,2016,2,,"$1,290,000","$645,000",$0,,0.4%,,"$2,121,891","$1,060,945",$0
Justice Cunningham,Rams,2016,2,,"$1,290,000","$645,000",$0,,0.4%,,"$2,121,891","$1,060,945",$0
Orson Charles,Lions,2016,2,,"$1,290,000","$645,000",$0,,0.4%,,"$2,121,891","$1,060,945",$0
Seth Green,Cowboys,2023,2,,"$1,665,000","$932,500",$0,,0.4%,,"$1,891,641","$1,059,433",$0
Tre' McKitty,Bills,2024,1,,"$1,059,000","$1,059,000","$4,000",,0.4%,,"$1,059,000","$1,059,000","$4,000"
Curtis Hodges,Commanders,2022,3,,"$2,585,000","$861,667","$125,000",,0.4%,,"$3,171,033","$1,057,011","$153,338"
Tyree Jackson,Eagles,2021,2,,"$1,510,200","$755,100","$25,200",,0.4%,,"$2,113,452","$1,056,726","$35,266"
Justin Perillo,Bears,2017,1,,"$690,000","$690,000",$0,,0.4%,,"$1,055,246","$1,055,246",$0
Tim Wright,Lions,2017,1,,"$690,000","$690,000",$0,,0.4%,,"$1,055,246","$1,055,246",$0
Cameron Brate,Buccaneers,2017,1,,"$690,000","$690,000",$0,,0.4%,,"$1,055,246","$1,055,246",$0
Scott Simonson,Panthers,2017,1,,"$690,000","$690,000",$0,,0.4%,,"$1,055,246","$1,055,246",$0
Asante Cleveland,Chargers,2017,1,,"$690,000","$690,000",$0,,0.4%,,"$1,055,246","$1,055,246",$0
Chris Gragg,Jets,2017,1,,"$690,000","$690,000",$0,,0.4%,,"$1,055,246","$1,055,246",$0
Jack Stoll,Eagles,2024,1,,"$1,055,000","$1,055,000",$0,,0.4%,,"$1,055,000","$1,055,000",$0
Chris Myarick,Jaguars,2024,1,,"$1,055,000","$1,055,000",$0,,0.4%,,"$1,055,000","$1,055,000",$0
Stephen Sullivan,Panthers,2024,1,,"$1,055,000","$1,055,000",$0,,0.4%,,"$1,055,000","$1,055,000",$0
Parker Hesse,Lions,2024,1,,"$1,055,000","$1,055,000",$0,,0.4%,,"$1,055,000","$1,055,000",$0
Jordan Thomas,Falcons,2024,1,,"$1,055,000","$1,055,000",$0,,0.4%,,"$1,055,000","$1,055,000",$0
Rodney Williams II,Broncos,2022,3,,"$2,580,000","$860,000","$130,000",,0.4%,,"$3,164,899","$1,054,966","$159,472"
Lucas Krull,Saints,2022,3,,"$2,580,000","$860,000","$145,000",,0.4%,,"$3,164,899","$1,054,966","$177,872"
Jalen Wydermyer,Bills,2022,3,,"$2,580,000","$860,000","$100,000",,0.4%,,"$3,164,899","$1,054,966","$122,671"
Armani Rogers,WAS/PHI,2022,3,,"$2,577,500","$859,167","$67,500",,0.4%,,"$3,161,832","$1,053,945","$82,803"
Peyton Hendershot,Cowboys,2022,3,,"$2,575,000","$858,333","$165,000",,0.4%,,"$3,158,766","$1,052,921","$202,406"
Jeremiah Hall,Giants,2022,3,,"$2,575,000","$858,333","$30,000",,0.4%,,"$3,158,766","$1,052,921","$36,801"
Josh Babicz,Panthers,2022,3,,"$2,575,000","$858,333","$50,000",,0.4%,,"$3,158,766","$1,052,921","$61,335"
Austin Allen,Giants,2022,3,,"$2,575,000","$858,333","$55,000",,0.4%,,"$3,158,766","$1,052,921","$67,469"
Peyton Hendershot,Chiefs,2022,3,,"$2,575,000","$858,333","$165,000",,0.4%,,"$3,158,766","$1,052,921","$202,406"
Chase Allen,Bears,2022,3,,"$2,572,000","$857,333","$72,000",,0.4%,,"$3,155,085","$1,051,695","$88,323"
Dylan Parham,Broncos,2022,3,,"$2,570,000","$856,667","$20,000",,0.4%,,"$3,152,632","$1,050,878","$24,534"
Nolan Givan,Lions,2022,3,,"$2,570,000","$856,667","$10,000",,0.4%,,"$3,152,632","$1,050,878","$12,267"
Zaire Mitchell-Paden,Browns,2022,3,,"$2,570,000","$856,667","$35,000",,0.4%,,"$3,152,632","$1,050,878","$42,935"
Cole Fotheringham,Raiders,2022,3,,"$2,570,000","$856,667","$85,000",,0.4%,,"$3,152,632","$1,050,878","$104,270"
Tanner McLachlan,Bengals,2024,4,,"$4,203,056","$1,050,764","$183,056",,0.4%,,"$4,203,056","$1,050,764","$183,056"
Dan Gronkowski,Browns,2011,2,,"$990,000","$495,000",$0,,0.4%,,"$2,100,486","$1,050,243",$0
Gerrit Prince,Jaguars,2022,3,,"$2,568,000","$856,000","$88,000",,0.4%,,"$3,150,179","$1,050,060","$107,950"
Justin Rigg,Bengals,2022,3,,"$2,567,500","$855,833","$7,500",,0.4%,,"$3,149,565","$1,049,855","$9,200"
Jake Tonges,Bears,2022,3,,"$2,567,000","$855,667","$7,000",,0.4%,,"$3,148,952","$1,049,651","$8,587"
Dalton Schultz,Cowboys,2018,4,,"$2,912,356","$728,089","$452,356",,0.4%,,"$4,197,606","$1,049,401","$651,985"
Derrick Deese Jr.,Lions,2022,3,,"$2,565,000","$855,000","$100,000",,0.4%,,"$3,146,499","$1,048,833","$122,671"
Cade Brewer,Seahawks,2022,3,,"$2,565,000","$855,000","$5,000",,0.4%,,"$3,146,499","$1,048,833","$6,134"
John Mitchell,Seahawks,2022,3,,"$2,565,000","$855,000","$5,000",,0.4%,,"$3,146,499","$1,048,833","$6,134"
Jamal Pettigrew,Rams,2022,3,,"$2,565,000","$855,000","$5,000",,0.4%,,"$3,146,499","$1,048,833","$6,134"
Garrett Walston,49ers,2022,3,,"$2,565,000","$855,000","$5,000",,0.4%,,"$3,146,499","$1,048,833","$6,134"
Stone Smartt,Chargers,2022,3,,"$2,565,000","$855,000","$5,000",,0.4%,,"$3,146,499","$1,048,833","$6,134"
Ben Beise,Buccaneers,2022,3,,"$2,564,000","$854,667","$4,000",,0.4%,,"$3,145,272","$1,048,424","$4,907"
Seth Green,Texans,2022,3,,"$2,563,500","$854,500","$13,500",,0.4%,,"$3,144,659","$1,048,220","$16,561"
Erik Krommenhoek,Chargers,2022,3,,"$2,562,500","$854,167","$2,500",,0.4%,,"$3,143,432","$1,047,811","$3,067"
Roger Carter,Rams,2022,3,,"$2,561,000","$853,667","$1,000",,0.4%,,"$3,141,592","$1,047,198","$1,227"
JJ Howland,Buccaneers,2022,3,,"$2,561,000","$853,667","$1,000",,0.4%,,"$3,141,592","$1,047,198","$1,227"
Naz Bohannon,Jaguars,2022,3,,"$2,560,000","$853,333",$0,,0.4%,,"$3,140,365","$1,046,788",$0
Roger Carter,Rams,2022,3,,"$2,560,000","$853,333",$0,,0.4%,,"$3,140,365","$1,046,788",$0
Travis Koontz,Raiders,2022,3,,"$2,560,000","$853,333",$0,,0.4%,,"$3,140,365","$1,046,788",$0
Jared Scott,Panthers,2022,3,,"$2,560,000","$853,333",$0,,0.4%,,"$3,140,365","$1,046,788",$0
Tucker Fisk,Falcons,2022,3,,"$2,560,000","$853,333",$0,,0.4%,,"$3,140,365","$1,046,788",$0
Nikola Kalinic,Colts,2022,3,,"$2,560,000","$853,333",$0,,0.4%,,"$3,140,365","$1,046,788",$0
Marcus Santos-Silva,Browns,2022,3,,"$2,560,000","$853,333",$0,,0.4%,,"$3,140,365","$1,046,788",$0
Thomas Odukoya,Titans,2022,3,,"$2,560,000","$853,333",$0,,0.4%,,"$3,140,365","$1,046,788",$0
Kehinde Oginni,Chiefs,2022,3,,"$2,560,000","$853,333","$207,000",,0.4%,,"$3,140,365","$1,046,788","$253,928"
Mark Vital,Chiefs,2022,3,,"$2,560,000","$853,333",$0,,0.4%,,"$3,140,365","$1,046,788",$0
Grayson Gunter,Jaguars,2022,3,,"$2,560,000","$853,333",$0,,0.4%,,"$3,140,365","$1,046,788",$0
Dennis Pitta,Ravens,2010,3,,"$1,586,000","$528,667","$371,000",,0.4%,,"$3,140,034","$1,046,679","$734,522"
Orson Charles,Saints,2015,1,,"$585,000","$585,000",$0,,0.4%,,"$1,042,776","$1,042,776",$0
Kevin Brock,Saints,2015,1,,"$585,000","$585,000",$0,,0.4%,,"$1,042,776","$1,042,776",$0
Michael Egnew,Steelers,2015,1,,"$585,000","$585,000",$0,,0.4%,,"$1,042,776","$1,042,776",$0
Mickey Shuler,Falcons,2015,1,,"$585,000","$585,000",$0,,0.4%,,"$1,042,776","$1,042,776",$0
Michael Egnew,Saints,2015,1,,"$585,000","$585,000",$0,,0.4%,,"$1,042,776","$1,042,776",$0
Noah Togiai,Eagles,2022,1,,"$850,000","$850,000","$15,000",,0.4%,,"$1,042,699","$1,042,699","$18,401"
Gary Barnidge,Panthers,2008,4,,"$1,894,250","$473,563","$189,250",,0.4%,,"$4,170,616","$1,042,655","$416,676"
Rysen John,CHI/NYG,2021,2,,"$1,490,000","$745,000","$5,000",,0.4%,,"$2,085,184","$1,042,592","$6,997"
Miller Forristall,Rams,2024,2,,"$2,085,000","$1,042,500",$0,,0.4%,,"$2,085,000","$1,042,500",$0
Geoff Swaim,Cowboys,2015,4,,"$2,334,732","$583,683","$54,732",,0.4%,,"$4,161,715","$1,040,429","$97,561"
Tyler Mabry,Seahawks,2022,2,,"$1,695,000","$847,500",$0,,0.4%,,"$2,079,265","$1,039,633",$0
Gerald Christian,Cardinals,2015,4,,"$2,332,784","$583,196","$52,784",,0.4%,,"$4,158,243","$1,039,561","$94,089"
Rory Anderson,49ers,2015,4,,"$2,332,784","$583,196","$52,784",,0.4%,,"$4,158,243","$1,039,561","$94,089"
Ethan Wolf,Saints,2021,2,,"$1,485,000","$742,500",$0,,0.4%,,"$2,078,186","$1,039,093",$0
Parker Hesse,Falcons,2021,2,,"$1,485,000","$742,500",$0,,0.4%,,"$2,078,186","$1,039,093",$0
David Wells,Cardinals,2021,2,,"$1,485,000","$742,500",$0,,0.4%,,"$2,078,186","$1,039,093",$0
Jared Pinkney,Titans,2021,2,,"$1,485,000","$742,500",$0,,0.4%,,"$2,078,186","$1,039,093",$0
Nate Becker,Bills,2021,2,,"$1,485,000","$742,500",$0,,0.4%,,"$2,078,186","$1,039,093",$0
Tommy Hudson,Titans,2021,2,,"$1,485,000","$742,500",$0,,0.4%,,"$2,078,186","$1,039,093",$0
Parker Hesse,Titans,2021,2,,"$1,485,000","$742,500",$0,,0.4%,,"$2,078,186","$1,039,093",$0
Connor Davis,Jets,2021,2,,"$1,485,000","$742,500",$0,,0.4%,,"$2,078,186","$1,039,093",$0
Nakia Griffin-Stewart,Giants,2021,2,,"$1,485,000","$742,500",$0,,0.4%,,"$2,078,186","$1,039,093",$0
Tommy Hudson,Titans,2021,2,,"$1,485,000","$742,500",$0,,0.4%,,"$2,078,186","$1,039,093",$0
Nick Ralston,Cowboys,2021,2,,"$1,485,000","$742,500",$0,,0.4%,,"$2,078,186","$1,039,093",$0
Jake Bargas,Vikings,2021,2,,"$1,485,000","$742,500",$0,,0.4%,,"$2,078,186","$1,039,093",$0
Tyler Mabry,Seahawks,2021,2,,"$1,485,000","$742,500",$0,,0.4%,,"$2,078,186","$1,039,093",$0
Nate Wieting,Giants,2021,2,,"$1,485,000","$742,500",$0,,0.4%,,"$2,078,186","$1,039,093",$0
Kyle Markway,Browns,2021,2,,"$1,485,000","$742,500",$0,,0.4%,,"$2,078,186","$1,039,093",$0
Donnie Ernsberger,Titans,2021,2,,"$1,485,000","$742,500",$0,,0.4%,,"$2,078,186","$1,039,093",$0
Zach Davidson,Vikings,2021,2,,"$1,485,000","$742,500",$0,,0.4%,,"$2,078,186","$1,039,093",$0
Stephen Sullivan,Panthers,2021,2,,"$1,485,000","$742,500",$0,,0.4%,,"$2,078,186","$1,039,093",$0
Jared Pinkney,Lions,2021,2,,"$1,485,000","$742,500",$0,,0.4%,,"$2,078,186","$1,039,093",$0
Kenny Yeboah,Jets,2021,2,,"$1,485,000","$742,500",$0,,0.4%,,"$2,078,186","$1,039,093",$0
Parker Hesse,Falcons,2021,2,,"$1,485,000","$742,500",$0,,0.4%,,"$2,078,186","$1,039,093",$0
MarQueis Gray,Bills,2014,2,,"$1,080,000","$540,000",$0,,0.4%,,"$2,073,925","$1,036,962",$0
Jake Butt,Broncos,2017,4,,"$2,700,948","$675,237","$300,948",,0.4%,,"$4,130,671","$1,032,668","$460,252"
George Kittle,49ers,2017,4,,"$2,698,296","$674,574","$298,296",,0.4%,,"$4,126,616","$1,031,654","$456,196"
Jaheim Bell,Patriots,2024,4,,"$4,126,592","$1,031,648","$106,592",,0.4%,,"$4,126,592","$1,031,648","$106,592"
Josh Hill,Saints,2013,3,,"$1,490,000","$496,667","$5,000",,0.4%,,"$3,093,870","$1,031,291","$10,382"
Jack Doyle,IND/TEN,2013,3,,"$1,490,000","$496,667","$5,000",,0.4%,,"$3,093,870","$1,031,291","$10,382"
Ryan Jones,Giants,2023,3,,"$2,720,000","$906,667","$125,000",,0.4%,,"$3,090,249","$1,030,083","$142,015"
Temarrick Hemingway,Rams,2016,4,,"$2,499,584","$624,896","$159,854",,0.4%,,"$4,111,507","$1,027,877","$262,940"
Darren Fells,Seahawks,2013,3,,"$1,485,000","$495,000",$0,,0.4%,,"$3,083,488","$1,027,829",$0
Devin Culp,Buccaneers,2024,4,,"$4,106,184","$1,026,546","$86,184",,0.4%,,"$4,106,184","$1,026,546","$86,184"
Travis Vokolek,Ravens,2023,3,,"$2,710,000","$903,333","$15,000",,0.4%,,"$3,078,888","$1,026,296","$17,042"
Blake Whiteheart,Cardinals,2023,3,,"$2,710,000","$903,333","$215,000",,0.4%,,"$3,078,888","$1,026,296","$244,266"
Michael Ezeike,Chargers,2023,3,,"$2,708,000","$902,667","$13,000",,0.4%,,"$3,076,616","$1,025,539","$14,770"
Jordan Leggett,TB/NYJ,2017,4,,"$2,682,052","$670,513","$282,052",,0.4%,,"$4,101,773","$1,025,443","$431,354"
Julian Hill,Dolphins,2023,3,,"$2,707,500","$902,500","$42,500",,0.4%,,"$3,076,048","$1,025,349","$48,285"
E.J. Jenkins,Jets,2023,3,,"$2,705,000","$901,667","$110,000",,0.4%,,"$3,073,207","$1,024,403","$124,973"
Thomas Greaney,Browns,2023,3,,"$2,705,000","$901,667","$10,000",,0.4%,,"$3,073,207","$1,024,403","$11,361"
Ben Sims,Vikings,2023,3,,"$2,705,000","$901,667","$110,000",,0.4%,,"$3,073,207","$1,024,403","$124,973"
Noah Gindorff,Seahawks,2023,3,,"$2,705,000","$901,667","$10,000",,0.4%,,"$3,073,207","$1,024,403","$11,361"
Joel Honigford,Cardinals,2023,3,,"$2,705,000","$901,667","$7,500",,0.4%,,"$3,073,207","$1,024,403","$8,521"
Johnny Lumpkin,Patriots,2023,3,,"$2,705,000","$901,667","$30,000",,0.4%,,"$3,073,207","$1,024,403","$34,084"
Nate Adkins,Broncos,2023,3,,"$2,705,000","$901,667","$75,000",,0.4%,,"$3,073,207","$1,024,403","$85,209"
Ben Sims,Packers,2023,3,,"$2,705,000","$901,667","$110,000",,0.4%,,"$3,073,207","$1,024,403","$124,973"
Brady Russell,Eagles,2023,3,,"$2,703,000","$901,000","$48,000",,0.4%,,"$3,070,935","$1,023,645","$54,534"
Camren McDonald,Packers,2023,3,,"$2,702,500","$900,833","$7,500",,0.4%,,"$3,070,367","$1,023,455","$8,521"
Jeremy Sprinkle,Commanders,2017,4,,"$2,676,516","$669,129","$276,516",,0.4%,,"$4,093,307","$1,023,327","$422,887"
Kris Leach,Broncos,2023,3,,"$2,702,000","$900,667","$7,000",,0.4%,,"$3,069,799","$1,023,267","$7,953"
Christian Sims,Rams,2023,3,,"$2,702,000","$900,667","$7,000",,0.4%,,"$3,069,799","$1,023,267","$7,953"
Griffin Hebert,Seahawks,2023,3,,"$2,701,000","$900,333","$6,000",,0.4%,,"$3,068,663","$1,022,887","$6,817"
Leonard Taylor,Jaguars,2023,3,,"$2,700,000","$900,000","$80,000",,0.4%,,"$3,067,527","$1,022,509","$90,890"
Princeton Fant,Cowboys,2023,3,,"$2,700,000","$900,000","$30,000",,0.4%,,"$3,067,527","$1,022,509","$34,084"
John Samuel Shenker,Raiders,2023,3,,"$2,700,000","$900,000","$5,000",,0.4%,,"$3,067,527","$1,022,509","$5,681"
Joel Wilson,Bills,2023,3,,"$2,697,500","$899,167","$2,500",,0.4%,,"$3,064,686","$1,021,563","$2,840"
Tanner Taula,Buccaneers,2023,3,,"$2,697,500","$899,167","$2,500",,0.4%,,"$3,064,686","$1,021,563","$2,840"
Christian Trahan,Bengals,2023,3,,"$2,696,500","$898,833","$1,500",,0.4%,,"$3,063,550","$1,021,183","$1,704"
Jerell Adams,Giants,2016,4,,"$2,482,856","$620,714","$142,856",,0.4%,,"$4,083,992","$1,020,998","$234,981"
Brian Walker,Ravens,2023,3,,"$2,696,000","$898,667","$1,000",,0.4%,,"$3,062,982","$1,020,994","$1,136"
Garrett Celek,49ers,2012,3,,"$1,446,000","$482,000","$6,000",,0.4%,,"$3,062,259","$1,020,753","$12,706"
Foster Moreau,Raiders,2019,4,,"$3,008,392","$752,098","$488,392",,0.4%,,"$4,082,589","$1,020,647","$662,781"
Lachlan Pitts,Bears,2023,3,,"$2,695,000","$898,333",$0,,0.4%,,"$3,061,846","$1,020,615",$0
Damien Caffery,Bears,2023,3,,"$2,695,000","$898,333",$0,,0.4%,,"$3,061,846","$1,020,615",$0
La'Michael Pettway,Colts,2023,1,,"$2,695,000","$898,333",$0,,0.4%,,"$3,061,846","$1,020,615",$0
Jordan Murray,Texans,2023,3,,"$2,695,000","$898,333",$0,,0.4%,,"$3,061,846","$1,020,615",$0
Zach Ojile,Vikings,2023,3,,"$2,695,000","$898,333",$0,,0.4%,,"$3,061,846","$1,020,615",$0
David Morgan,Vikings,2016,4,,"$2,475,456","$618,864","$135,456",,0.4%,,"$4,071,820","$1,017,955","$222,808"
Nick O'Leary,Dolphins,2018,1,,"$705,000","$705,000",$0,,0.4%,,"$1,016,123","$1,016,123",$0
Will Tye,Patriots,2018,1,,"$705,000","$705,000",$0,,0.4%,,"$1,016,123","$1,016,123",$0
Blake Bell,Jaguars,2018,1,,"$705,000","$705,000",$0,,0.4%,,"$1,016,123","$1,016,123",$0
Sean McGrath,Lions,2018,1,,"$705,000","$705,000",$0,,0.4%,,"$1,016,123","$1,016,123",$0
Scott Simonson,Giants,2018,1,,"$705,000","$705,000",$0,,0.4%,,"$1,016,123","$1,016,123",$0
Clive Walford,Jets,2018,1,,"$705,000","$705,000",$0,,0.4%,,"$1,016,123","$1,016,123",$0
Tim Wright,Chiefs,2018,1,,"$705,000","$705,000",$0,,0.4%,,"$1,016,123","$1,016,123",$0
Je'Ron Hamm,Seahawks,2018,1,,"$705,000","$705,000",$0,,0.4%,,"$1,016,123","$1,016,123",$0
Nick O'Leary,Bills,2018,1,,"$705,000","$705,000",$0,,0.4%,,"$1,016,123","$1,016,123",$0
Clive Walford,Colts,2018,1,,"$705,000","$705,000",$0,,0.4%,,"$1,016,123","$1,016,123",$0
Shane Zylstra,Lions,2022,1,,"$825,000","$825,000",$0,,0.4%,,"$1,012,032","$1,012,032",$0
Brandon Dillon,Saints,2022,1,,"$825,000","$825,000",$0,,0.4%,,"$1,012,032","$1,012,032",$0
Lance Lenoir,Eagles,2022,1,,"$825,000","$825,000",$0,,0.4%,,"$1,012,032","$1,012,032",$0
Nick Bowers,Raiders,2022,1,,"$825,000","$825,000",$0,,0.4%,,"$1,012,032","$1,012,032",$0
Brock Wright,Lions,2022,1,,"$825,000","$825,000",$0,,0.4%,,"$1,012,032","$1,012,032",$0
Mitchell Wilcox,Bengals,2022,1,,"$825,000","$825,000",$0,,0.4%,,"$1,012,032","$1,012,032",$0
Shane Zylstra,Lions,2022,1,,"$825,000","$825,000",$0,,0.4%,,"$1,012,032","$1,012,032",$0
Miller Forristall,Browns,2022,1,,"$825,000","$825,000",$0,,0.4%,,"$1,012,032","$1,012,032",$0
Jordan Franks,Chiefs,2022,1,,"$825,000","$825,000",$0,,0.4%,,"$1,012,032","$1,012,032",$0
Miller Forristall,Browns,2022,1,,"$825,000","$825,000",$0,,0.4%,,"$1,012,032","$1,012,032",$0
Jody Fortson,Chiefs,2022,1,,"$825,000","$825,000",$0,,0.4%,,"$1,012,032","$1,012,032",$0
Khari Lee,Lions,2017,2,,"$1,320,000","$660,000",$0,,0.4%,,"$2,018,731","$1,009,365",$0
Chris Pantale,Dolphins,2017,2,,"$1,320,000","$660,000",$0,,0.4%,,"$2,018,731","$1,009,365",$0
Khari Lee,Bills,2017,2,,"$1,320,000","$660,000",$0,,0.4%,,"$2,018,731","$1,009,365",$0
MyCole Pruitt,Texans,2017,2,,"$1,320,000","$660,000",$0,,0.4%,,"$2,018,731","$1,009,365",$0
Seth DeValve,JAX/CLE,2016,4,,"$2,453,392","$613,348","$383,392",,0.4%,,"$4,035,527","$1,008,882","$630,633"
Eric Saubert,ATL/NE,2017,4,,"$2,627,400","$656,850","$227,400",,0.4%,,"$4,018,191","$1,004,548","$347,772"
Nick Bowers,Raiders,2020,3,,"$2,335,000","$778,333","$100,000",,0.4%,,"$3,008,875","$1,002,958","$128,860"
Matt Lengel,Colts,2019,1,,"$735,000","$735,000",$0,,0.4%,,"$997,444","$997,444",$0
Hunter Bryant,Lions,2020,3,,"$2,305,000","$768,333","$60,000",,0.4%,,"$2,970,217","$990,072","$77,316"
Thaddeus Moss,WAS/CIN,2020,3,,"$2,305,000","$768,333","$20,000",,0.4%,,"$2,970,217","$990,072","$25,772"
Kyle Miller,Chargers,2015,2,,"$1,110,000","$555,000",$0,,0.4%,,"$1,978,601","$989,301",$0
Justice Cunningham,Rams,2015,2,,"$1,110,000","$555,000",$0,,0.4%,,"$1,978,601","$989,301",$0
Cameron Brate,Buccaneers,2015,2,,"$1,110,000","$555,000",$0,,0.4%,,"$1,978,601","$989,301",$0
Brandon Barden,Cowboys,2015,2,,"$1,110,000","$555,000",$0,,0.4%,,"$1,978,601","$989,301",$0
Brad Smelley,Rams,2015,2,,"$1,110,000","$555,000",$0,,0.4%,,"$1,978,601","$989,301",$0
Giovanni Ricci,Panthers,2020,3,,"$2,302,000","$767,333","$17,000",,0.4%,,"$2,966,351","$988,783","$21,906"
Nick Muse,Vikings,2023,1,,"$870,000","$870,000",$0,,0.4%,,"$988,425","$988,425",$0
Brandon Dillon,Commanders,2023,1,,"$870,000","$870,000",$0,,0.4%,,"$988,425","$988,425",$0
Nikola Kalinic,Rams,2023,1,,"$870,000","$870,000",$0,,0.4%,,"$988,425","$988,425",$0
David Wells,Buccaneers,2023,1,,"$870,000","$870,000",$0,,0.4%,,"$988,425","$988,425",$0
Matt Sokol,Patriots,2023,1,,"$870,000","$870,000",$0,,0.4%,,"$988,425","$988,425",$0
Tommy Hudson,Broncos,2023,1,,"$870,000","$870,000",$0,,0.4%,,"$988,425","$988,425",$0
Noah Togiai,Cardinals,2023,1,,"$870,000","$870,000",$0,,0.4%,,"$988,425","$988,425",$0
Nick Bowers,Bengals,2023,1,,"$870,000","$870,000",$0,,0.4%,,"$988,425","$988,425",$0
Dalton Keene,Texans,2023,1,,"$870,000","$870,000",$0,,0.4%,,"$988,425","$988,425",$0
Sammis Reyes,Jaguars,2023,1,,"$870,000","$870,000",$0,,0.4%,,"$988,425","$988,425",$0
Jake Tonges,Bears,2023,1,,"$870,000","$870,000",$0,,0.4%,,"$988,425","$988,425",$0
Dalton Keene,Eagles,2023,1,,"$870,000","$870,000",$0,,0.4%,,"$988,425","$988,425",$0
Troy Fumagalli,Broncos,2018,4,,"$2,741,804","$685,451","$281,804",,0.4%,,"$3,951,787","$987,947","$406,167"
Eli Wolf,Ravens,2020,3,,"$2,300,000","$766,667","$65,000",,0.4%,,"$2,963,774","$987,925","$83,759"
Jared Pinkney,Falcons,2020,3,,"$2,300,000","$766,667","$65,000",,0.4%,,"$2,963,774","$987,925","$83,759"
Cam Sutton,Panthers,2020,3,,"$2,300,000","$766,667","$40,000",,0.4%,,"$2,963,774","$987,925","$51,544"
Jacob Breeland,Ravens,2020,3,,"$2,300,000","$766,667","$65,000",,0.4%,,"$2,963,774","$987,925","$83,759"
Tyler Conklin,Vikings,2018,4,,"$2,741,032","$685,258","$281,032",,0.4%,,"$3,950,675","$987,669","$405,054"
Brian Leonhardt,Vikings,2016,1,,"$600,000","$600,000",$0,,0.4%,,"$986,926","$986,926",$0
Nic Jacobs,Jaguars,2016,1,,"$600,000","$600,000",$0,,0.4%,,"$986,926","$986,926",$0
Darren Fells,Cardinals,2016,1,,"$600,000","$600,000",$0,,0.4%,,"$986,926","$986,926",$0
Zach Sudfeld,Jets,2016,1,,"$600,000","$600,000",$0,,0.4%,,"$986,926","$986,926",$0
Brandon Bostick,Jets,2016,1,,"$600,000","$600,000",$0,,0.4%,,"$986,926","$986,926",$0
Sean McKeon,Cowboys,2020,3,,"$2,297,000","$765,667","$112,000",,0.4%,,"$2,959,908","$986,636","$144,323"
