Player,Tm,Age,Pos,G_x,GS,Tgt,Rec,Ctch%,Yds_x,Y/R,TD,1D,Succ%,Lng,Y/Tgt,R/G,Y/G,Fmb,Player-additional,AllPro,ProBowl,Receiving_Points,Year,Career_Passing_Points,Career_Rushing_Points,Career_Receiving_Points,Pick,Kmeans,PF,Yds_y,Ply,Y/P,TO,FL,1stD,Cmp,Att_Pass,Yds_Pass,TD_Pass,Int,NY/A,1stD_Pass,Att_Rush,Yds_Rush,TD_Rush,YdsPer_Rush,1stD_Rush,Pen,Yds_Pen,1stPy,Sc%,TO%,EXP,Future_Receiving_Points
Julio Jones,ATL,26.0,WR,16.0,16.0,203.0,136.0,67.0,1871.0,13.8,8.0,93.0,57.6,70.0,9.2,8.5,116.9,3.0,JoneJu02,1.0,1.0,303.1,2015,,-1.3999999999999997,185.70000000000002,6.0,0,339,5985,1073,5.6,30,13,359,410,621,4379,21,17,6.7,230,420,1606,13,3.8,95,100,969,34,34.5,17.2,52.68,218.4
Julio Jones,ATL,27.0,WR,14.0,14.0,129.0,83.0,64.3,1409.0,17.0,6.0,64.0,58.9,75.0,10.9,5.9,100.6,0.0,JoneJu02,1.0,1.0,218.4,2016,,-1.3999999999999997,215.05,6.0,0,540,6653,995,6.7,11,4,379,374,537,4725,38,7,8.2,239,421,1928,20,4.6,108,104,848,32,52.6,6.3,212.07,206.4
Julio Jones,ATL,28.0,WR,16.0,16.0,148.0,88.0,59.5,1444.0,16.4,3.0,67.0,54.7,53.0,9.8,5.5,90.3,0.0,JoneJu02,0.0,1.0,206.4,2017,,-1.3999999999999997,215.72000000000003,6.0,0,353,5837,984,5.9,18,6,330,343,530,3990,21,12,7.2,200,430,1847,12,4.3,101,102,918,29,41.2,10.3,-46.05,272.20000000000005
Julio Jones,ATL,29.0,WR,16.0,16.0,170.0,113.0,66.5,1677.0,14.8,8.0,80.0,59.4,58.0,9.9,7.1,104.8,2.0,JoneJu02,0.0,1.0,272.20000000000005,2018,,-0.6749999999999998,214.1666666666667,6.0,0,414,6226,1010,6.2,18,11,352,428,617,4653,36,7,7.1,238,351,1573,11,4.5,84,101,899,30,42.9,10.7,155.08,224.9
Julio Jones,ATL,30.0,WR,15.0,15.0,157.0,99.0,63.1,1394.0,14.1,6.0,77.0,55.4,54.0,8.9,6.6,92.9,1.0,JoneJu02,0.0,1.0,224.9,2019,,-1.0999999999999999,222.45714285714288,6.0,0,381,6075,1096,5.5,25,10,383,459,684,4714,29,15,6.4,258,362,1361,10,3.8,84,119,956,41,40.8,13.2,95.51,120.6
Julio Jones,ATL,31.0,WR,9.0,9.0,68.0,51.0,75.0,771.0,15.1,3.0,36.0,64.7,44.0,11.3,5.7,85.7,0.0,JoneJu02,0.0,0.0,120.6,2020,,-1.2999999999999998,222.76250000000002,6.0,0,396,5895,1078,5.5,18,7,366,408,628,4363,27,11,6.5,243,409,1532,13,3.7,86,83,736,37,44.8,10.3,129.77,64.9
Julio Jones,TEN,32.0,WR,10.0,10.0,48.0,31.0,64.6,434.0,14.0,1.0,19.0,52.1,51.0,9.0,3.1,43.4,0.0,JoneJu02,0.0,0.0,64.9,2021,,-1.2999999999999998,211.41111111111113,6.0,0,419,5822,1133,5.1,25,11,362,359,535,3418,22,14,5.9,194,551,2404,23,4.4,134,103,973,34,38.9,13.0,79.19,53.900000000000006
Julius Thomas,DEN,25.0,TE,14.0,14.0,90.0,65.0,72.2,788.0,12.1,12.0,41.0,56.7,74.0,8.8,4.6,56.3,0.0,ThomJu00,0.0,1.0,183.3,2013,,,,129.0,6,606,7317,1156,6.3,26,16,435,461,675,5444,55,10,7.8,293,461,1873,16,4.1,107,117,1000,35,47.5,10.4,277.21,142.4
Julius Thomas,DEN,26.0,TE,13.0,10.0,62.0,43.0,69.4,489.0,11.4,12.0,30.0,59.7,35.0,7.9,3.3,37.6,1.0,ThomJu00,0.0,1.0,142.4,2014,,,183.3,129.0,6,482,6446,1067,6.0,20,5,360,399,607,4661,40,15,7.5,227,443,1785,15,4.0,98,120,1045,35,39.9,9.6,140.4,98.5
Julius Thomas,JAX,27.0,TE,12.0,10.0,80.0,46.0,57.5,455.0,9.9,5.0,25.0,47.5,34.0,5.7,3.8,37.9,0.0,ThomJu00,0.0,0.0,98.5,2015,,,162.85000000000002,129.0,6,376,5581,1012,5.5,28,10,313,355,607,4108,35,18,6.2,215,354,1473,5,4.2,69,105,880,29,34.2,14.0,-28.13,67.1
Julius Thomas,JAX,28.0,TE,9.0,6.0,51.0,30.0,58.8,281.0,9.4,4.0,15.0,41.2,24.0,5.5,3.3,31.2,0.0,ThomJu00,0.0,0.0,67.1,2016,,,141.4,129.0,6,318,5359,1052,5.1,29,13,321,369,626,3728,24,16,5.6,207,392,1631,8,4.2,75,129,1187,39,31.4,13.6,-67.5,77.30000000000001
Justin Blackmon,JAX,22.0,WR,16.0,14.0,132.0,64.0,48.5,865.0,13.5,5.0,41.0,43.9,81.0,6.6,4.0,54.1,1.0,BlacJu00,0.0,0.0,148.5,2012,,,,5.0,2,255,4788,994,4.8,26,9,269,328,586,3419,20,17,5.4,157,358,1369,5,3.8,76,101,955,36,25.5,12.8,-192.09,62.0
Justin Forsett,JAX,28.0,RB,9.0,0.0,16.0,15.0,93.8,82.0,5.5,0.0,5.0,31.3,14.0,5.1,1.7,9.1,1.0,ForsJu00,0.0,0.0,15.7,2013,,43.4,,233.0,3,247,4701,1020,4.6,27,6,271,349,592,3441,16,21,5.4,176,378,1260,7,3.3,71,96,797,24,23.6,13.8,-130.11,48.3
Justin Forsett,BAL,29.0,RB,16.0,14.0,59.0,44.0,74.6,263.0,6.0,0.0,10.0,39.0,26.0,4.5,2.8,16.4,1.0,ForsJu00,0.0,1.0,48.3,2014,,22.25,15.7,233.0,3,409,5838,1021,5.7,20,8,345,344,554,3819,27,12,6.7,194,448,2019,16,4.5,113,111,870,38,39.6,9.9,135.24,30.8
Justin Hardy,ATL,24.0,WR,9.0,1.0,36.0,21.0,58.3,194.0,9.2,0.0,11.0,41.7,23.0,5.4,2.3,21.6,0.0,HardJu00,0.0,0.0,29.9,2015,,,,107.0,3,339,5985,1073,5.6,30,13,359,410,621,4379,21,17,6.7,230,420,1606,13,3.8,95,100,969,34,34.5,17.2,52.68,54.8
Justin Hardy,ATL,25.0,WR,16.0,3.0,31.0,21.0,67.7,203.0,9.7,4.0,17.0,58.1,27.0,6.5,1.3,12.7,0.0,HardJu00,0.0,0.0,54.8,2016,,,29.9,107.0,3,540,6653,995,6.7,11,4,379,374,537,4725,38,7,8.2,239,421,1928,20,4.6,108,104,848,32,52.6,6.3,212.07,50.1
Justin Hunter,TEN,22.0,WR,14.0,0.0,42.0,18.0,42.9,354.0,19.7,4.0,16.0,40.5,57.0,8.4,1.3,25.3,0.0,HuntJu00,0.0,0.0,68.4,2013,,,,34.0,4,362,5390,1032,5.2,25,9,311,328,533,3496,22,16,6.1,172,462,1894,16,4.1,103,101,900,36,34.2,11.4,46.52,81.80000000000001
Justin Hunter,TEN,23.0,WR,12.0,8.0,67.0,28.0,41.8,498.0,17.8,3.0,20.0,37.3,75.0,7.4,2.3,41.5,0.0,HuntJu00,0.0,0.0,81.80000000000001,2014,,,68.4,34.0,4,254,4859,919,5.3,26,10,258,299,513,3412,20,16,6.1,159,356,1447,6,4.1,75,111,961,24,23.6,12.6,-88.85,43.400000000000006
Justin Jackson,LAC,24.0,RB,9.0,4.0,24.0,19.0,79.2,173.0,9.1,0.0,7.0,50.0,34.0,7.2,2.1,19.2,0.0,JackJu01,0.0,0.0,26.8,2020,,26.3,,251.0,0,384,6113,1127,5.4,16,6,373,413,627,4329,31,10,6.5,226,466,1784,12,3.8,111,85,710,36,38.3,8.6,129.6,28.8
Justin Jefferson,MIN,21.0,WR,16.0,14.0,125.0,88.0,70.4,1400.0,15.9,7.0,58.0,61.6,71.0,11.2,5.5,87.5,1.0,JeffJu00,0.0,1.0,226.0,2020,,,,22.0,1,430,6292,1023,6.2,23,10,383,349,516,4009,35,13,7.2,212,468,2283,20,4.9,139,82,650,32,39.8,12.5,157.7,275.6
Justin Jefferson,MIN,22.0,WR,17.0,17.0,167.0,108.0,64.7,1616.0,15.0,10.0,75.0,55.7,56.0,9.7,6.4,95.1,1.0,JeffJu00,0.0,1.0,275.6,2021,,-1.8,226.0,22.0,1,425,6168,1083,5.7,13,6,332,398,604,4238,34,7,6.7,202,449,1930,10,4.3,103,111,1043,27,39.3,6.6,72.05,292.9
Justin Jefferson,MIN,23.0,WR,17.0,17.0,184.0,128.0,69.6,1809.0,14.1,8.0,80.0,57.6,64.0,9.8,7.5,106.4,0.0,JeffJu00,1.0,1.0,292.9,2022,1.4,-1.2,250.8,22.0,1,424,6145,1123,5.5,23,8,382,448,672,4484,30,15,6.2,244,404,1661,18,4.1,93,88,684,45,36.0,11.7,89.64,171.4
Juwan Johnson,NOR,26.0,TE,16.0,12.0,65.0,42.0,64.6,508.0,12.1,7.0,25.0,52.3,41.0,7.8,2.6,31.8,0.0,JohnJu02,0.0,0.0,113.8,2022,,,,,6,330,5674,1015,5.6,25,11,305,338,512,3692,24,14,6.7,181,465,1982,12,4.3,103,99,841,21,31.7,12.9,17.3,79.30000000000001
K.J. Osborn,MIN,24.0,WR,17.0,9.0,82.0,50.0,61.0,655.0,13.1,7.0,26.0,46.3,64.0,8.0,2.9,38.5,0.0,OsboKJ00,0.0,0.0,132.5,2021,,,,176.0,3,425,6168,1083,5.7,13,6,332,398,604,4238,34,7,6.7,202,449,1930,10,4.3,103,111,1043,27,39.3,6.6,72.05,125.0
K.J. Osborn,MIN,25.0,WR,17.0,9.0,90.0,60.0,66.7,650.0,10.8,5.0,32.0,58.9,66.0,7.2,3.5,38.2,1.0,OsboKJ00,0.0,0.0,125.0,2022,,1.0,132.5,176.0,3,424,6145,1123,5.5,23,8,382,448,672,4484,30,15,6.2,244,404,1661,18,4.1,93,88,684,45,36.0,11.7,89.64,96.0
Kareem Hunt,KAN,22.0,RB,16.0,16.0,63.0,53.0,84.1,455.0,8.6,3.0,17.0,49.2,78.0,7.2,3.3,28.4,1.0,HuntKa00,0.0,1.0,90.0,2017,,,,86.0,15,415,6007,985,6.1,11,3,322,363,543,4104,26,8,7.1,198,405,1903,12,4.7,95,118,1044,29,44.9,6.3,-22.58,92.8
Kareem Hunt,KAN,23.0,RB,11.0,11.0,35.0,26.0,74.3,378.0,14.5,7.0,16.0,62.9,67.0,10.8,2.4,34.4,0.0,HuntKa00,0.0,0.0,92.8,2018,,178.70000000000002,90.0,86.0,15,565,6810,996,6.8,18,6,384,385,583,4955,50,12,8.1,239,387,1855,16,4.8,108,137,1152,37,52.6,10.5,298.14,53.0
Kareem Hunt,CLE,24.0,RB,8.0,3.0,44.0,37.0,84.1,285.0,7.7,1.0,17.0,52.3,29.0,6.5,4.6,35.6,1.0,HuntKa00,0.0,0.0,53.0,2019,,151.55,91.4,86.0,15,335,5455,973,5.6,28,7,305,318,539,3554,22,21,6.1,180,393,1901,15,4.8,90,122,1106,35,33.9,14.8,13.54,79.4
Kareem Hunt,CLE,25.0,RB,16.0,5.0,51.0,38.0,74.5,304.0,8.0,5.0,19.0,54.9,26.0,6.0,2.4,19.0,2.0,HuntKa00,0.0,0.0,79.4,2020,0.0,110.33333333333333,78.60000000000001,86.0,15,408,5913,1022,5.8,16,8,355,315,501,3539,27,8,6.7,195,495,2374,21,4.8,133,100,870,27,40.6,9.7,159.48,28.4
Kareem Hunt,CLE,26.0,RB,8.0,1.0,27.0,22.0,81.5,174.0,7.9,0.0,10.0,51.9,23.0,6.4,2.8,21.8,0.0,HuntKa00,0.0,0.0,28.4,2021,0.0,111.775,78.80000000000001,86.0,15,349,5791,1054,5.5,22,8,342,320,520,3320,21,14,5.8,177,485,2471,20,5.1,138,112,1035,27,32.2,12.4,58.49,44.5
Keenan Allen,SDG,21.0,WR,15.0,14.0,105.0,71.0,67.6,1046.0,14.7,8.0,54.0,61.9,43.0,10.0,4.7,69.7,2.0,AlleKe00,0.0,0.0,188.1,2013,,,,76.0,2,396,6293,1060,5.9,21,10,373,378,544,4328,32,11,7.5,230,486,1965,9,4.0,104,95,765,39,44.9,11.4,186.29,140.8
Keenan Allen,SDG,22.0,WR,14.0,14.0,121.0,77.0,63.6,783.0,10.2,4.0,41.0,49.6,35.0,6.5,5.5,55.9,2.0,AlleKe00,0.0,0.0,140.8,2014,,,188.1,76.0,2,348,5465,1009,5.4,23,5,326,380,574,4098,31,18,6.7,214,398,1367,6,3.4,75,111,967,37,33.9,12.6,64.94,130.0
Keenan Allen,LAC,25.0,WR,16.0,15.0,159.0,102.0,64.2,1393.0,13.7,6.0,74.0,55.3,51.0,8.8,6.4,87.1,1.0,AlleKe00,0.0,1.0,226.3,2017,,,152.96666666666667,76.0,2,355,6026,1020,5.9,15,4,337,366,583,4431,28,11,7.4,220,419,1595,10,3.8,84,108,927,33,33.3,8.5,-17.69,204.1
Keenan Allen,LAC,26.0,WR,16.0,14.0,136.0,97.0,71.3,1196.0,12.3,6.0,62.0,63.2,54.0,8.8,6.1,74.8,3.0,AlleKe00,0.0,1.0,204.1,2018,,-1.1,171.3,76.0,2,428,5962,945,6.3,19,7,338,348,512,4089,32,12,7.5,213,399,1873,16,4.7,100,113,967,25,42.4,10.0,170.19,207.9
Keenan Allen,LAC,27.0,WR,16.0,16.0,149.0,104.0,69.8,1199.0,11.5,6.0,63.0,59.1,45.0,8.0,6.5,74.9,0.0,AlleKe00,0.0,1.0,207.9,2019,0.0,0.19999999999999996,177.86,76.0,2,337,5879,997,5.9,31,11,349,394,597,4426,24,20,7.0,220,366,1453,12,4.0,90,103,872,39,38.8,18.1,82.43,197.2
Keenan Allen,LAC,28.0,WR,14.0,13.0,147.0,100.0,68.0,992.0,9.9,8.0,61.0,53.7,28.0,6.7,7.1,70.9,3.0,AlleKe00,0.0,1.0,197.2,2020,0.0,0.6666666666666666,182.86666666666665,76.0,2,384,6113,1127,5.4,16,6,373,413,627,4329,31,10,6.5,226,466,1784,12,3.8,111,85,710,36,38.3,8.6,129.6,202.8
Keenan Allen,LAC,29.0,WR,16.0,16.0,157.0,106.0,67.5,1138.0,10.7,6.0,66.0,54.1,42.0,7.2,6.6,71.1,1.0,AlleKe00,0.0,1.0,202.8,2021,0.0,-1.025,184.91428571428568,76.0,2,474,6634,1128,5.9,22,7,401,443,674,4800,38,15,6.8,256,423,1834,18,4.3,112,116,1033,33,45.7,12.0,164.91,132.2
Keenan Allen,LAC,30.0,WR,10.0,10.0,89.0,66.0,74.2,752.0,11.4,4.0,39.0,56.2,46.0,8.4,6.6,75.2,1.0,AlleKe00,0.0,0.0,132.2,2022,0.0,-1.025,187.14999999999998,76.0,2,391,6108,1154,5.3,19,9,352,485,711,4584,26,10,6.1,232,404,1524,15,3.8,93,81,635,27,38.1,9.5,75.75,220.3
Keke Coutee,HOU,21.0,WR,6.0,2.0,41.0,28.0,68.3,287.0,10.3,1.0,13.0,48.8,40.0,7.0,4.7,47.8,0.0,CoutKe00,0.0,0.0,48.7,2018,,,,103.0,3,402,5802,1040,5.6,16,7,333,345,506,3781,26,9,6.7,202,472,2021,12,4.3,94,105,787,37,40.3,8.1,84.1,36.400000000000006
Keke Coutee,HOU,22.0,WR,9.0,4.0,36.0,22.0,61.1,254.0,11.5,0.0,10.0,52.8,51.0,7.1,2.4,28.2,1.0,CoutKe00,0.0,0.0,36.400000000000006,2019,,0.0,48.7,103.0,3,378,5792,1017,5.7,22,8,346,355,534,3783,27,14,6.5,203,434,2009,17,4.6,112,111,892,31,37.9,12.4,118.67,74.5
Kendall Wright,TEN,23.0,WR,15.0,5.0,104.0,64.0,61.5,626.0,9.8,4.0,38.0,49.0,38.0,6.0,4.3,41.7,1.0,WrigKe01,0.0,0.0,118.6,2012,,,,20.0,7,330,5010,957,5.2,28,12,260,318,540,3323,17,16,5.7,166,378,1687,10,4.5,70,106,847,24,27.7,14.9,-109.54,166.9
Kendall Wright,TEN,24.0,WR,16.0,12.0,139.0,94.0,67.6,1079.0,11.5,2.0,55.0,52.5,45.0,7.8,5.9,67.4,2.0,WrigKe01,0.0,0.0,166.9,2013,,-1.6,118.6,20.0,7,362,5390,1032,5.2,25,9,311,328,533,3496,22,16,6.1,172,462,1894,16,4.1,103,101,900,36,34.2,11.4,46.52,136.0
Kendall Wright,TEN,25.0,WR,14.0,11.0,93.0,57.0,61.3,715.0,12.5,6.0,32.0,44.1,48.0,7.7,4.1,51.1,1.0,WrigKe01,0.0,0.0,136.0,2014,,-1.6,142.75,20.0,7,254,4859,919,5.3,26,10,258,299,513,3412,20,16,6.1,159,356,1447,6,4.1,75,111,961,24,23.6,12.6,-88.85,76.80000000000001
Kendall Wright,TEN,26.0,WR,10.0,9.0,60.0,36.0,60.0,408.0,11.3,3.0,21.0,46.7,52.0,6.8,3.6,40.8,0.0,WrigKe01,0.0,0.0,76.80000000000001,2015,,0.9000000000000001,140.5,20.0,7,299,4988,976,5.1,33,16,298,342,551,3503,25,17,5.8,195,371,1485,10,4.0,66,93,779,37,25.7,16.2,-89.79,74.1
Kendall Wright,TEN,27.0,WR,11.0,4.0,42.0,29.0,69.0,416.0,14.3,3.0,18.0,54.8,48.0,9.9,2.6,37.8,0.0,WrigKe01,0.0,0.0,74.1,2016,,1.1666666666666667,124.575,20.0,7,381,5728,1008,5.7,18,7,322,307,504,3541,29,11,6.7,175,476,2187,16,4.6,115,110,1012,32,36.4,9.8,-10.0,96.9
Kendrick Bourne,SFO,23.0,WR,16.0,8.0,66.0,42.0,63.6,487.0,11.6,4.0,30.0,54.5,33.0,7.4,2.6,30.4,1.0,BourKe00,0.0,0.0,93.7,2018,,,,,0,342,5769,1003,5.8,32,12,344,331,532,3867,26,20,6.7,201,423,1902,7,4.5,98,112,982,45,37.0,17.1,20.95,80.80000000000001
Kendrick Bourne,SFO,24.0,WR,16.0,0.0,44.0,30.0,68.2,358.0,11.9,5.0,23.0,59.1,30.0,8.1,1.9,22.4,0.0,BourKe00,0.0,0.0,80.80000000000001,2019,,,93.7,,0,479,6097,1012,6.0,23,10,336,331,478,3792,28,13,7.4,195,498,2305,23,4.6,110,105,939,31,44.3,12.0,140.39,103.2
Kendrick Bourne,SFO,25.0,WR,15.0,5.0,74.0,49.0,66.2,667.0,13.6,2.0,35.0,58.1,49.0,9.0,3.3,44.5,0.0,BourKe00,0.0,0.0,103.2,2020,,,87.25,,0,376,5922,1046,5.7,31,14,350,371,570,4033,25,17,6.6,217,437,1889,19,4.3,101,85,731,32,36.3,14.8,55.7,137.5
Kendrick Bourne,NWE,26.0,WR,17.0,5.0,70.0,55.0,78.6,800.0,14.5,5.0,27.0,65.7,75.0,11.4,3.2,47.1,1.0,BourKe00,0.0,0.0,137.5,2021,,,92.56666666666666,,0,462,6008,1052,5.7,23,10,362,364,535,3857,24,13,6.9,187,489,2151,24,4.4,139,95,854,36,48.0,12.6,126.97,66.9
Kendrick Bourne,NWE,27.0,WR,16.0,2.0,48.0,35.0,72.9,434.0,12.4,1.0,22.0,54.2,41.0,9.0,2.2,27.1,2.0,BourKe00,0.0,0.0,66.9,2022,5.0,10.5,103.8,,0,364,5348,1006,5.3,23,9,288,358,540,3536,19,14,6.1,166,425,1812,12,4.3,98,104,841,24,32.8,12.0,-25.81,83.1
Kenneth Gainwell,PHI,22.0,RB,16.0,1.0,50.0,33.0,66.0,253.0,7.7,1.0,14.0,44.0,19.0,5.1,2.1,15.8,2.0,GainKe00,0.0,0.0,47.8,2021,,,,150.0,2,444,6119,1075,5.7,16,6,352,307,494,3404,20,10,6.5,167,550,2715,25,4.9,163,107,842,22,43.4,9.2,113.05,28.4
Kenneth Gainwell,PHI,23.0,RB,17.0,0.0,29.0,23.0,79.3,169.0,7.3,0.0,7.0,41.4,20.0,5.8,1.4,9.9,0.0,GainKe00,0.0,0.0,28.4,2022,,55.1,47.8,150.0,2,477,6614,1124,5.9,19,10,385,350,536,4105,25,9,7.1,195,544,2509,32,4.6,161,90,682,29,42.5,10.2,226.96,33.3
Kenny Britt,STL,26.0,WR,16.0,13.0,84.0,48.0,57.1,748.0,15.6,3.0,33.0,50.0,63.0,8.9,3.0,46.8,0.0,BritKe00,0.0,0.0,116.8,2014,,,105.4,30.0,0,324,5035,957,5.3,27,11,288,327,515,3400,20,16,6.0,189,395,1635,11,4.1,79,123,1139,20,29.6,14.0,-44.13,104.1
Kenny Britt,STL,27.0,WR,16.0,14.0,72.0,36.0,50.0,681.0,18.9,3.0,29.0,44.4,60.0,9.5,2.3,42.6,0.0,BritKe00,0.0,0.0,104.1,2015,,1.4,111.1,30.0,0,280,4761,920,5.2,22,11,241,273,473,2805,11,11,5.7,126,429,1956,16,4.6,92,122,1057,23,24.5,10.2,-87.66,164.2
Kenny Golladay,DET,24.0,WR,11.0,5.0,48.0,28.0,58.3,477.0,17.0,3.0,18.0,50.0,54.0,9.9,2.5,43.4,0.0,GollKe00,0.0,0.0,79.7,2017,,,,96.0,0,410,5404,980,5.5,22,11,296,374,570,4183,29,11,6.8,210,363,1221,10,3.4,58,104,968,28,37.3,11.9,-93.68,171.3
Kenny Golladay,DET,25.0,WR,15.0,13.0,119.0,70.0,58.8,1063.0,15.2,5.0,55.0,53.8,60.0,8.9,4.7,70.9,1.0,GollKe00,0.0,0.0,171.3,2018,,0.9,79.7,96.0,0,324,5236,1019,5.1,19,7,325,375,574,3576,22,12,5.8,201,404,1660,11,4.1,91,94,852,33,35.3,11.0,39.87,217.5
Kenny Golladay,DET,26.0,WR,16.0,16.0,116.0,65.0,56.0,1190.0,18.3,11.0,52.0,50.9,75.0,10.3,4.1,74.4,1.0,GollKe00,0.0,1.0,217.5,2019,,-0.14999999999999997,125.5,96.0,0,341,5549,1021,5.4,23,8,313,344,571,3900,28,15,6.4,196,407,1649,7,4.1,82,113,937,35,33.3,12.0,31.07,55.8
Kenny Golladay,DET,27.0,WR,5.0,5.0,32.0,20.0,62.5,338.0,16.9,2.0,16.0,53.1,48.0,10.6,4.0,67.6,0.0,GollKe00,0.0,0.0,55.8,2020,,-0.14999999999999997,156.16666666666666,96.0,0,377,5603,991,5.7,21,8,350,374,582,4104,27,13,6.6,220,367,1499,17,4.1,93,95,860,37,38.5,11.2,94.78,70.6
Kenny Stills,NOR,21.0,WR,16.0,10.0,50.0,32.0,64.0,641.0,20.0,5.0,24.0,60.0,76.0,12.8,2.0,40.1,0.0,StilKe00,0.0,0.0,110.1,2013,,,,144.0,0,414,6391,1079,5.9,19,7,359,446,651,4918,39,12,7.1,244,391,1473,10,3.8,87,95,817,28,40.3,8.3,169.86,142.60000000000002
Kenny Stills,NOR,22.0,WR,15.0,7.0,83.0,63.0,75.9,931.0,14.8,3.0,47.0,72.3,69.0,11.2,4.2,62.1,1.0,StilKe00,0.0,0.0,142.60000000000002,2014,,1.0,110.1,144.0,0,401,6582,1095,6.0,30,13,395,456,659,4764,33,17,6.9,258,406,1818,16,4.5,101,80,670,36,39.1,16.7,151.45,75.5
Kenny Stills,MIA,23.0,WR,16.0,8.0,63.0,27.0,42.9,440.0,16.3,3.0,18.0,36.5,47.0,7.0,1.7,27.5,0.0,StilKe00,0.0,0.0,75.5,2015,,-0.6000000000000001,126.35000000000001,144.0,0,310,5307,977,5.4,19,7,291,365,588,3811,24,12,6.0,194,344,1496,11,4.3,72,134,1090,25,25.7,9.6,-4.88,147.60000000000002
Kenny Stills,MIA,24.0,WR,16.0,16.0,81.0,42.0,51.9,726.0,17.3,9.0,30.0,45.7,74.0,9.0,2.6,45.4,0.0,StilKe00,0.0,0.0,147.60000000000002,2016,,-0.6000000000000001,109.40000000000002,144.0,0,363,5324,913,5.8,23,8,278,316,477,3500,27,15,6.9,167,406,1824,14,4.5,90,125,1142,21,30.7,11.1,-48.39,149.7
Kenny Stills,MIA,25.0,WR,16.0,16.0,105.0,58.0,55.2,847.0,14.6,6.0,36.0,50.5,61.0,8.1,3.6,52.9,4.0,StilKe00,0.0,0.0,149.7,2017,,-0.6000000000000001,118.95000000000002,144.0,0,281,4923,995,4.9,29,8,284,373,602,3535,24,21,5.6,187,360,1388,4,3.9,66,137,1154,31,25.8,15.3,-156.17,109.8
Kenny Stills,MIA,26.0,WR,15.0,15.0,64.0,37.0,57.8,553.0,14.9,6.0,27.0,53.1,75.0,8.6,2.5,36.9,1.0,StilKe00,0.0,0.0,109.8,2018,,-0.6000000000000001,125.1,144.0,0,319,4638,878,5.3,23,10,252,292,455,2900,26,13,5.7,153,371,1738,7,4.7,75,108,978,24,28.3,12.5,-40.39,100.1
Kenyan Drake,MIA,23.0,RB,16.0,6.0,48.0,32.0,66.7,239.0,7.5,1.0,7.0,33.3,47.0,5.0,2.0,14.9,2.0,DrakKe00,0.0,0.0,45.900000000000006,2017,,27.9,,73.0,0,281,4923,995,4.9,29,8,284,373,602,3535,24,21,5.6,187,360,1388,4,3.9,66,137,1154,31,25.8,15.3,-156.17,104.2
Kenyan Drake,ARI,26.0,RB,15.0,13.0,31.0,25.0,80.6,137.0,5.5,0.0,5.0,48.4,18.0,4.4,1.7,9.1,3.0,DrakKe00,0.0,0.0,26.200000000000003,2020,,76.375,69.86666666666666,73.0,0,410,6153,1083,5.7,21,8,381,387,575,3916,27,13,6.5,211,479,2237,22,4.7,136,113,868,34,40.2,11.7,103.62,50.1
Kenyan Drake,LVR,27.0,RB,12.0,2.0,40.0,30.0,75.0,291.0,9.7,1.0,12.0,57.5,31.0,7.3,2.5,24.3,1.0,DrakKe00,0.0,0.0,50.1,2021,,91.0,58.95,73.0,0,374,6184,1082,5.7,24,10,349,429,628,4567,23,14,6.8,217,414,1617,14,3.9,95,124,1104,37,41.0,12.8,77.89,23.4
Knowshon Moreno,DEN,25.0,RB,8.0,6.0,26.0,21.0,80.8,167.0,8.0,0.0,11.0,53.8,26.0,6.4,2.6,20.9,1.0,MoreKn00,0.0,0.0,27.2,2012,,,,12.0,14,481,6366,1090,5.8,25,14,380,402,588,4534,37,11,7.4,232,481,1832,12,3.8,112,100,805,36,39.9,12.2,54.27,102.8
Kyle Pitts,ATL,21.0,TE,17.0,15.0,110.0,68.0,61.8,1026.0,15.1,1.0,43.0,50.9,61.0,9.3,4.0,60.4,0.0,PittKy00,0.0,1.0,142.60000000000002,2021,,,,4.0,6,313,5164,1006,5.1,26,11,306,377,573,3713,20,15,6.1,196,393,1451,11,3.7,75,92,753,35,32.8,14.7,-18.38,61.6
Kyle Pitts,ATL,22.0,TE,10.0,10.0,59.0,28.0,47.5,356.0,12.7,2.0,20.0,42.4,33.0,6.0,2.8,35.6,0.0,PittKy00,0.0,0.0,61.6,2022,,,142.60000000000002,4.0,6,365,5417,1011,5.4,21,12,330,257,415,2699,17,9,6.0,148,559,2718,17,4.9,152,68,594,30,39.5,11.4,73.69,111.2
Kyle Rudolph,MIN,23.0,TE,16.0,16.0,93.0,53.0,57.0,493.0,9.3,9.0,34.0,48.4,29.0,5.3,3.3,30.8,0.0,RudoKy00,0.0,1.0,129.8,2012,,,,43.0,13,379,5385,1001,5.4,23,11,306,300,483,2751,18,12,5.3,163,486,2634,16,5.4,113,90,830,30,37.9,12.6,-59.9,64.3
Kyle Rudolph,MIN,24.0,TE,8.0,8.0,46.0,30.0,65.2,313.0,10.4,3.0,13.0,47.8,31.0,6.8,3.8,39.1,0.0,RudoKy00,0.0,0.0,64.3,2013,,,129.8,43.0,13,391,5508,1013,5.4,32,13,309,325,546,3427,18,19,5.8,173,423,2081,23,4.9,106,70,695,30,34.4,14.9,24.52,47.1
