"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"252","Dawson Knox","BUF","te","12","TEN","1.9","0","0","0","0","0","0","0","0","0","1.0123","0.7388","6.8249","0.0809","0","0","0.0032","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"253","Marvin Mims Jr.","DEN","wr","14","@NO","3.4","0","0","0","0","0","0","0.457","2.648","0.0216","1.9671","1.1245","14.9755","0.0631","0.0183","0.0094","0.0045","63.245","0.031","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"254","Emari Demercado","ARZ","rb","11","LAC","2.1","0","0","0","0","0","0","1.2379","5.5571","0.035","0.9253","0.7403","5.0911","0.0226","0.0247","0.0118","0.0039","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"255","Mo Alie-Cox","IND","te","14","MIA","1.8","0","0","0","0","0","0","0","0","0","1.0678","0.6969","7.7008","0.0614","0","0","0.0029","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"256","Aaron Shampklin","PIT","rb","9","NYJ","2","0","0","0","0","0","0","1.8608","7.4158","0.0478","0.6027","0.4877","3.5513","0.0237","0.0304","0.014","0.0035","43.6014","0.0111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"257","Drew Sample","CIN","te","12","@CLV","1.7","0","0","0","0","0","0","0","0","0","0.9595","0.8041","6.6899","0.0387","0","0","0.0025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"258","Daniel Bellinger","NYG","te","11","PHI","1.7","0","0","0","0","0","0","0","0","0","1.0291","0.7748","7.2539","0.0392","0","0","0.0022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"259","Tim Patrick","DET","wr","5","@MIN","3.2","0","0","0","0","0","0","0","0","0","1.8788","1.2224","15.0218","0.0823","0","0","0.0052","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"260","Dyami Brown","WAS","wr","14","CAR","3.2","0","0","0","0","0","0","0","0","0","1.7752","1.1142","15.344","0.0945","0","0","0.0058","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"261","Jake Bobo","SEA","wr","10","@ATL","3.2","0","0","0","0","0","0","0","0","0","1.8622","1.3358","13.3552","0.0826","0","0","0.0043","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"262","Ricky Pearsall","SF","wr","9","KC","3.2","0","0","0","0","0","0","0","0","0","1.7245","1.1627","14.5544","0.0936","0","0","0.005","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"263","John Bates","WAS","te","14","CAR","1.6","0","0","0","0","0","0","0","0","0","0.8876","0.6663","6.4069","0.0454","0","0","0.0029","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"264","Payne Durham","TB","te","11","BLT","1.6","0","0","0","0","0","0","0","0","0","0.8742","0.6264","6.3423","0.049","0","0","0.0022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"265","Kalif Raymond","DET","wr","5","@MIN","3.1","0","0","0","0","0","0","0.1256","0.7807","0.0058","1.7285","1.2345","14.1094","0.0632","0.015","0.0081","0.0049","16.8605","0.0145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"266","Olamide Zaccheaus","WAS","wr","14","CAR","3.1","0","0","0","0","0","0","0","0","0","1.7752","1.2429","14.0002","0.0761","0","0","0.0058","13.53","0.0116","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"267","Brandon Powell","MIN","wr","6","DET","3.1","0","0","0","0","0","0","0.4315","2.429","0.0166","1.7972","1.2295","11.6864","0.0635","0.0191","0.0099","0.0046","58.0103","0.0248","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"268","Andrew Ogletree","IND","te","14","MIA","1.5","0","0","0","0","0","0","0","0","0","0.8898","0.5854","6.1404","0.0468","0","0","0.0024","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"269","Nick Westbrook-Ikhine","TEN","wr","5","@BUF","3","0","0","0","0","0","0","0","0","0","1.8746","1.1609","13.583","0.0807","0","0","0.0041","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"270","Jalen McMillan","TB","wr","11","BLT","3","0","0","0","0","0","0","0","0","0","1.7484","1.086","13.9915","0.0853","0","0","0.0044","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"271","Jaylen Wright","MIA","rb","6","@IND","1.7","0","0","0","0","0","0","1.3876","6.0876","0.0437","0.6138","0.4905","3.0914","0.0139","0.0241","0.0112","0.0029","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"272","Jared Wiley","KC","te","6","@SF","1.4","0","0","0","0","0","0","0","0","0","0.7639","0.5734","5.3577","0.044","0","0","0.0019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"273","Cade Stover","HST","te","14","@GB","1.3","0","0","0","0","0","0","0","0","0","0.7385","0.5404","5.2783","0.0379","0","0","0.0017","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"274","Braxton Berrios","MIA","wr","6","@IND","2.8","0","0","0","0","0","0","0","0","0","1.872","1.2759","11.5699","0.0652","0","0","0.0049","60.664","0.0271","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"275","Adonai Mitchell","IND","wr","14","MIA","2.8","0","0","0","0","0","0","0","0","0","1.928","1.0258","12.9322","0.0784","0","0","0.0052","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"276","Davis Allen","LA","te","6","LV","1.2","0","0","0","0","0","0","0","0","0","0.6722","0.5251","4.7641","0.035","0","0","0.002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"277","Brenton Strange","JAX","te","12","NE","1.2","0","0","0","0","0","0","0","0","0","0.6926","0.4602","4.6365","0.0412","0","0","0.0018","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"278","Craig Reynolds","DET","rb","5","@MIN","1.4","0","0","0","0","0","0","0.7286","3.0973","0.0251","0.6388","0.5245","3.6176","0.0157","0.0155","0.0075","0.0027","33.4936","0.0086","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"279","Carson Steele","KC","rb","6","@SF","1.4","0","0","0","0","0","0","1.311","5.3276","0.0405","0.382","0.3109","2.1913","0.0123","0.0211","0.0097","0.003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"280","Durham Smythe","MIA","te","6","@IND","1.1","0","0","0","0","0","0","0","0","0","0.7058","0.5106","4.3418","0.0258","0","0","0.0019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"281","KhaDarel Hodge","ATL","wr","12","SEA","2.6","0","0","0","0","0","0","0","0","0","1.4083","0.9103","11.992","0.0765","0","0","0.0036","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"282","Trey Palmer","TB","wr","11","BLT","2.6","0","0","0","0","0","0","0.1937","1.0215","0.0077","1.4206","0.932","10.6226","0.0714","0.0127","0.0067","0.0039","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"283","Raheem Blackshear","CAR","rb","11","@WAS","1.3","0","0","0","0","0","0","1.2487","5.4912","0.0302","0.3613","0.2892","2.0841","0.0099","0.02","0.0092","0.0024","56.3653","0.0247","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"284","MyCole Pruitt","PIT","te","9","NYJ","1","0","0","0","0","0","0","0","0","0","0.5424","0.4051","3.9007","0.0383","0","0","0.0015","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"285","Nick Vannett","TEN","te","5","@BUF","1","0","0","0","0","0","0","0","0","0","0.6249","0.4497","3.9671","0.0268","0","0","0.0014","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"286","Kenny McIntosh","SEA","rb","10","@ATL","1.2","0","0","0","0","0","0","0.9574","3.9081","0.0297","0.4048","0.3299","2.3177","0.0131","0.0165","0.0077","0.0024","37.7339","0.0096","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"287","Eric Tomlinson","LAC","te","5","@ARZ","0.9","0","0","0","0","0","0","0","0","0","0.4905","0.3564","3.3945","0.0287","0","0","0.0013","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"288","C.J. Ham","MIN","rb","6","DET","1.1","0","0","0","0","0","0","1.0786","4.3247","0.0343","0.3391","0.2674","1.8203","0.0077","0.0175","0.008","0.002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"289","Sean Tucker","TB","rb","11","BLT","1.1","0","0","0","0","0","0","0.8908","3.4761","0.0235","0.3643","0.2905","2.1663","0.0106","0.0152","0.007","0.0023","48.8207","0.0125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"290","Chris Conley","SF","wr","9","KC","2.3","0","0","0","0","0","0","0","0","0","1.2761","0.8075","10.5937","0.0641","0","0","0.0037","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"291","Equanimeous St. Brown","NO","wr","12","DEN","2.3","0","0","0","0","0","0","0","0","0","1.4946","0.9192","10.9067","0.0524","0","0","0.0036","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"292","Bo Melton","GB","wr","10","HST","2.3","0","0","0","0","0","0","0","0","0","1.4294","0.8573","10.2369","0.0683","0","0","0.0037","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"293","Charlie Woerner","ATL","te","12","SEA","0.7","0","0","0","0","0","0","0","0","0","0.3521","0.2643","2.4894","0.0228","0","0","0.0009","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"294","Parker Washington","JAX","wr","12","NE","2.2","0","0","0","0","0","0","0","0","0","1.3192","0.9102","8.9272","0.0574","0","0","0.0034","17.0943","0.0147","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"295","Trayveon Williams","CIN","rb","12","@CLV","0.9","0","0","0","0","0","0","0.6182","2.5729","0.0163","0.3427","0.285","1.9469","0.0097","0.0114","0.0054","0.0017","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"296","Chris Manhertz","NYG","te","11","PHI","0.6","0","0","0","0","0","0","0","0","0","0.343","0.2467","2.3374","0.0176","0","0","0.0007","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"297","Josh Oliver","MIN","te","6","DET","0.6","0","0","0","0","0","0","0","0","0","0.3391","0.2442","2.2705","0.0165","0","0","0.0008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"298","John Samuel Shenker","LV","te","10","@LA","0.6","0","0","0","0","0","0","0","0","0","0.3494","0.251","2.4394","0.0177","0","0","0.0008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"299","Charlie Kolar","BLT","te","14","@TB","0.6","0","0","0","0","0","0","0","0","0","0.329","0.246","2.4548","0.0189","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"300","Mike Williams","NYJ","wr","12","@PIT","2.1","0","0","0","0","0","0","0","0","0","1.1512","0.732","9.5216","0.0644","0","0","0.0029","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"301","Mecole Hardman Jr.","KC","wr","6","@SF","2.1","0","0","0","0","0","0","0","0","0","1.1459","0.8352","9.186","0.0573","0","0","0.0029","40.3686","0.0103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"302","Jeremy McNichols","WAS","rb","14","CAR","0.8","0","0","0","0","0","0","0.5179","2.349","0.0231","0.2959","0.2445","1.7694","0.0089","0.0096","0.0045","0.0016","34.9098","0.0089","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"303","Patrick Ricard","BLT","rb","14","@TB","0.8","0","0","0","0","0","0","0.2561","1.146","0.0084","0.3947","0.319","2.2711","0.0135","0.0069","0.0034","0.0015","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"304","Evan Hull","IND","rb","14","MIA","0.8","0","0","0","0","0","0","0.519","2.1467","0.0154","0.2966","0.2337","1.6619","0.0077","0.0095","0.0045","0.0013","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"305","Ko Kieft","TB","te","11","BLT","0.5","0","0","0","0","0","0","0","0","0","0.2914","0.2091","2.055","0.0174","0","0","0.0007","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"306","Tylan Wallace","BLT","wr","14","@TB","2","0","0","0","0","0","0","0","0","0","1.1513","0.754","8.9185","0.0534","0","0","0.0035","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"307","JaMycal Hasty","NE","rb","14","@JAX","0.7","0","0","0","0","0","0","0.5497","2.2847","0.0146","0.2843","0.2223","1.5899","0.0083","0.0098","0.0046","0.0012","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"308","Quintin Morris","BUF","te","12","TEN","0.4","0","0","0","0","0","0","0","0","0","0.2382","0.1755","1.6162","0.0151","0","0","0.0007","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"309","Mack Hollins","BUF","wr","12","TEN","1.8","0","0","0","0","0","0","0","0","0","1.042","0.6341","7.8871","0.0575","0","0","0.0033","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"310","David Moore","CAR","wr","11","@WAS","1.8","0","0","0","0","0","0","0","0","0","1.0477","0.6916","8.1904","0.0505","0","0","0.0024","39.3603","0.0101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"311","Derius Davis","LAC","wr","5","@ARZ","1.8","0","0","0","0","0","0","0.7938","4.4548","0.0209","0.7193","0.52","5.1107","0.032","0.0163","0.0078","0.0029","54.2619","0.0252","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"312","Jalin Hyatt","NYG","wr","11","PHI","1.8","0","0","0","0","0","0","0","0","0","1.0977","0.601","8.7841","0.0444","0","0","0.0023","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"313","Kristian Wilkerson","LV","wr","10","@LA","1.7","0","0","0","0","0","0","0","0","0","1.0481","0.6593","7.4161","0.0493","0","0","0.0023","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"314","Alex Bachman","LV","wr","10","@LA","1.7","0","0","0","0","0","0","0","0","0","1.0481","0.6755","7.5071","0.0422","0","0","0.0023","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"315","Laviska Shenault Jr.","SEA","wr","10","@ATL","1.6","0","0","0","0","0","0","0","0","0","1.0526","0.7909","5.4532","0.0392","0","0","0.0024","37.7339","0.0096","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"316","Patrick Taylor","SF","rb","9","KC","0.3","0","0","0","0","0","0","0.2498","1.0719","0.0081","0.1035","0.0853","0.6162","0.0033","0.0043","0.002","0.0006","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"317","Xavier Gipson","NYJ","wr","12","@PIT","1.5","0","0","0","0","0","0","0","0","0","0.8803","0.5864","6.6031","0.0421","0","0","0.0022","56.9382","0.0279","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"318","Alec Ingold","MIA","rb","6","@IND","0.2","0","0","0","0","0","0","0.2775","1.1171","0.0096","0","0","0","0","0.0038","0.0017","0.0003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"319","Adam Prentice","NO","rb","12","DEN","0.2","0","0","0","0","0","0","0.4213","1.65","0.0138","0","0","0","0","0.0057","0.0025","0.0004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"320","Scott Miller","PIT","wr","9","NYJ","1.4","0","0","0","0","0","0","0","0","0","0.7835","0.5057","6.3893","0.0425","0","0","0.0021","29.0676","0.0074","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"321","Charlie Jones","CIN","wr","12","@CLV","1.4","0","0","0","0","0","0","0.103","0.6165","0.0044","0.7881","0.5339","5.8632","0.0344","0.0071","0.0038","0.0022","50.7564","0.0235","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"322","Malik Washington","MIA","wr","6","@IND","1.4","0","0","0","0","0","0","0","0","0","0.9207","0.5779","6.018","0.0325","0","0","0.0024","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"323","Ashton Dulin","IND","wr","14","MIA","1.3","0","0","0","0","0","0","0","0","0","0.8008","0.458","6.4335","0.0361","0","0","0.0022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"324","Jha'Quan Jackson","TEN","wr","5","@BUF","1.3","0","0","0","0","0","0","0","0","0","0.7811","0.5027","5.7539","0.0303","0","0","0.0017","51.3929","0.0256","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"325","J.J. Taylor","HST","rb","14","@GB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38.397","0.0098","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"326","Avery Williams","ATL","rb","12","SEA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38.5895","0.0099","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"327","DeeJay Dallas","ARZ","rb","11","LAC","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36.7265","0.0094","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"328","Isaiah Davis","NYJ","rb","12","@PIT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34.9482","0.0089","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"329","Will Shipley","PHI","rb","5","@NYG","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32.3851","0.0083","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"330","Sione Vaki","DET","rb","5","@MIN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33.4936","0.0086","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"331","Tyler Johnson","LA","wr","6","LV","1.2","0","0","0","0","0","0","0","0","0","0.7059","0.494","5.3134","0.0327","0","0","0.0021","33.3473","0.0085","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"332","Trent Sherfield","MIN","wr","6","DET","1.1","0","0","0","0","0","0","0","0","0","0.6782","0.4161","4.8777","0.0254","0","0","0.0015","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"333","Jaelon Darden","CLV","wr","10","CIN","1","0","0","0","0","0","0","0","0","0","0.6269","0.4137","4.4889","0.0293","0","0","0.0015","20.0072","0.0172","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"334","Skyy Moore","KC","wr","6","@SF","1","0","0","0","0","0","0","0","0","0","0.5729","0.3942","4.132","0.0279","0","0","0.0014","40.3686","0.0103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"335","Xavier Weaver","ARZ","wr","11","LAC","1","0","0","0","0","0","0","0","0","0","0.6169","0.389","4.7555","0.0296","0","0","0.0017","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"336","Devin Duvernay","JAX","wr","12","NE","0.8","0","0","0","0","0","0","0","0","0","0.4947","0.3407","3.4395","0.021","0","0","0.0013","32.1342","0.0082","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
