"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"432","Commanders DST","WAS","dst","14","ARZ","9.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.2524","0.0349","1.0505","0.9634","0.4817","0.1064","57.4907","0.049","0.0441","0.0905","0.2082","0.2733","0.2241","0.1148","0.045","0","0","0","0","0","0","0","0","0","0"
"433","Packers DST","GB","dst","6","@CHI","9.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.7549","0.0379","0.8582","1.4683","0.7342","0.1177","75.862","0.0639","0.0275","0.0614","0.1591","0.2464","0.2486","0.1635","0.0936","0","0","0","0","0","0","0","0","0","0"
"432","Younghoe Koo","ATL","k","11","CAR","9.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4324","0.4324","0.3363","0.3363","0.4804","0.5369","0.5285","0.7687","2.3218","2.3956","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"433","Harrison Butker","KC","k","10","DET","9.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0395","0","0.3948","0.3948","0.3553","0.3775","0.3948","0.4935","0.3948","0.6251","3.2202","3.4007","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"434","Brandon Aubrey","DAL","k","7","@NYG","9.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.514","0.5234","0.257","0.2771","0.4112","0.515","0.5654","0.8286","2.3391","2.5346","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"435","Blake Grupe","NO","k","11","TEN","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3459","0.3522","0.6342","0.6838","0.4612","0.5776","0.3459","0.5069","2.4596","2.6651","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"436","Chris Boswell","PIT","k","6","SF","8.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2403","0.2403","0.4805","0.5606","0.6407","0.921","0.4004","0.4755","2.1556","2.2454","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"437","Joey Slye","WAS","k","14","ARZ","8.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0559","0","0.4474","0.4474","0.2796","0.3107","0.6151","0.7909","0.3355","0.4194","2.3998","2.8569","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"438","Evan McPherson","CIN","k","7","@CLV","8.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0498","0","0.4481","0.4779","0.3485","0.3485","0.6472","0.9137","0.2489","0.2782","2.5618","2.7688","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"441","Ravens DST","BLT","dst","13","HST","8.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.4912","0.0349","1.0263","0.9761","0.4881","0.1067","89.1034","0.0725","0.0505","0.0987","0.2178","0.2736","0.2149","0.1054","0.0392","0","0","0","0","0","0","0","0","0","0"
"439","Daniel Carlson","LV","k","13","@DEN","8.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4196","0.4396","0.5129","0.5129","0.1865","0.2098","0.6062","0.7131","2.2061","2.3398","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"440","Graham Gano","NYG","k","13","DAL","8.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1512","0.1518","0.5041","0.5521","0.6049","0.6427","0.4537","0.5746","2.0688","2.1454","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"441","Greg Zuerlein","NYJ","k","7","BUF","8.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2299","0.2299","0.4598","0.4782","0.5057","0.6322","0.5057","0.9553","2.0388","2.2343","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"442","Jason Sanders","MIA","k","10","@LAC","8.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2947","0.3215","0.3929","0.4453","0.7367","0.8372","0.2947","0.884","2.1915","2.3053","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"443","Matt Gay","IND","k","11","JAX","8.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3369","0.3369","0.2948","0.2948","0.5475","0.6204","0.5053","0.6891","2.0412","2.0865","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"444","Jason Myers","SEA","k","5","LA","8.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4211","0.4211","0.7487","0.8422","0.2808","0.4412","0.3275","0.393","2.3381","2.4456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"445","Jake Elliott","PHI","k","10","@NE","8.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4508","0.4508","0.7325","0.7658","0.2254","0.2947","0.3381","0.3894","2.452","2.497","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"446","Brett Maher","LA","k","10","@SEA","8.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5122","0.5122","0.4553","0.4903","0.2277","0.2484","0.5122","0.683","2.1358","2.486","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"447","Tyler Bass","BUF","k","13","@NYJ","8.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2999","0.2999","0.7498","0.8623","0.5499","0.6284","0.15","0.248","2.3604","2.4439","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"448","Cameron Dicker","LAC","k","5","MIA","8.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.631","0.6321","0.631","0.645","0.4368","0.5081","0.0971","0.1503","2.4816","2.4816","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"449","Jake Moody","SF","k","9","@PIT","8.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.697","0.7097","0.3485","0.3758","0.5663","0.7092","0.1307","0.1915","2.4415","2.6456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"450","Brandon McManus","JAX","k","9","@IND","8.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3649","0.4211","0.5474","0.6569","0.6843","0.6842","0.1369","0.2316","2.224","2.339","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"451","Chad Ryland","NE","k","11","PHI","8.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0465","0","0.4184","0.426","0.3719","0.401","0.6508","0.815","0.2324","0.3406","2.054","2.2256","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"452","Eddy Pineiro","CAR","k","7","@ATL","8.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.098","0.099","0.8326","0.8788","0.6857","0.7285","0.098","0.126","2.1594","2.3255","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
